longitude,latitude,u,v,dir,dirCat
-4.375,50.875,1.186,1.752,34,30
-4.125,50.875,1.029,1.479,35,30
-3.875,50.875,1.071,1.350,38,45
-3.625,50.875,1.272,1.304,44,45
-3.375,50.875,1.462,1.267,49,45
-3.125,50.875,1.647,1.235,53,60
-2.875,50.875,1.724,1.166,56,60
-2.625,50.875,1.684,1.053,58,60
-2.375,50.875,1.639,0.934,60,60
-2.125,50.875,1.599,0.807,63,60
-1.875,50.875,1.613,0.757,65,60
-1.625,50.875,1.674,0.790,65,60
-1.375,50.875,1.732,0.814,65,60
-1.125,50.875,1.784,0.815,65,60
-0.875,50.875,1.776,0.871,64,60
-0.625,50.875,1.714,0.998,60,60
-0.375,50.875,1.642,1.114,56,60
-0.125,50.875,1.566,1.226,52,45
0.125,51.125,1.606,1.486,47,45
0.375,51.125,1.599,1.613,45,45
0.625,51.125,1.589,1.871,40,45
0.875,51.125,1.549,2.583,31,30
1.125,51.125,1.307,2.948,24,30
1.375,51.125,1.111,2.907,21,15
1.625,51.125,0.769,2.758,16,15
1.875,51.125,0.298,2.458,7,0
2.125,51.125,0.164,2.282,4,0
2.375,51.125,0.121,1.973,4,0
2.625,51.125,0.078,1.673,3,0
2.875,51.125,-0.147,1.150,353,360
3.125,51.125,-0.102,0.640,351,345
3.375,51.125,0.353,0.399,41,45
3.625,51.125,0.733,0.203,74,75
3.875,51.125,1.054,0.030,88,90
4.125,51.125,1.308,-0.186,98,105
4.375,51.125,1.524,-0.451,106,105
4.625,51.125,1.739,-0.715,112,105
4.875,51.125,1.953,-0.978,117,120
5.125,51.125,2.040,-1.107,118,120
5.375,51.125,1.995,-1.107,119,120
5.625,51.125,1.947,-1.106,120,120
5.875,51.125,1.899,-1.104,120,120
6.125,51.125,1.879,-1.096,120,120
6.375,51.125,1.884,-1.080,120,120
6.625,51.125,1.886,-1.062,119,120
6.875,51.125,1.889,-1.043,119,120
7.125,51.125,1.922,-1.060,119,120
7.375,51.125,1.986,-1.112,119,120
7.625,51.125,2.050,-1.163,120,120
7.875,51.125,2.114,-1.214,120,120
8.125,51.125,2.150,-1.231,120,120
8.375,51.125,2.160,-1.211,119,120
8.625,51.125,2.169,-1.193,119,120
8.875,51.125,2.177,-1.174,118,120
9.125,51.125,2.188,-1.140,118,120
9.375,51.125,2.203,-1.092,116,120
9.625,51.125,2.217,-1.044,115,120
9.875,51.125,2.229,-0.996,114,120
-9.875,51.125,3.621,5.441,34,30
-9.625,51.125,3.685,5.272,35,30
-9.375,51.125,3.764,5.070,37,30
-9.125,51.125,3.860,4.827,39,45
-8.875,51.125,3.984,4.603,41,45
-8.625,51.125,4.109,4.443,43,45
-8.375,51.125,4.210,4.314,44,45
-8.125,51.125,4.292,4.206,46,45
-7.875,51.125,4.351,4.171,46,45
-7.625,51.125,4.400,4.202,46,45
-7.375,51.125,4.457,4.235,46,45
-7.125,51.125,4.517,4.275,47,45
-6.875,51.125,4.512,4.396,46,45
-6.625,51.125,4.447,4.581,44,45
-6.375,51.125,4.382,4.753,43,45
-6.125,51.125,4.312,4.921,41,45
-5.875,51.125,4.133,4.962,40,45
-5.625,51.125,3.851,4.866,38,45
-5.375,51.125,3.567,4.758,37,30
-5.125,51.125,3.275,4.646,35,30
-4.875,51.125,3.039,4.447,34,30
-4.625,51.125,2.526,3.657,35,30
-4.375,51.125,1.978,2.811,35,30
-4.125,51.125,1.735,2.426,36,30
-3.875,51.125,1.649,2.184,37,30
-3.625,51.125,1.706,2.057,40,45
-3.375,51.125,1.733,1.874,43,45
-3.125,51.125,1.694,1.528,48,45
-2.875,51.125,1.658,1.249,53,60
-2.625,51.125,1.662,1.147,55,60
-2.375,51.125,1.656,1.029,58,60
-2.125,51.125,1.655,0.898,62,60
-1.875,51.125,1.697,0.842,64,60
-1.625,51.125,1.773,0.864,64,60
-1.375,51.125,1.844,0.876,65,60
-1.125,51.125,1.916,0.878,65,60
-0.875,51.125,1.907,0.954,63,60
-0.625,51.125,1.819,1.104,59,60
-0.375,51.125,1.733,1.243,54,60
-0.125,51.125,1.649,1.374,50,45
0.125,51.375,1.585,1.593,45,45
0.375,51.375,1.568,1.731,42,45
0.625,51.375,1.539,2.005,38,45
0.875,51.375,1.445,2.763,28,30
1.125,51.375,1.145,3.174,20,15
1.375,51.375,0.929,3.161,16,15
1.625,51.375,0.814,3.308,14,15
1.875,51.375,0.540,3.312,9,15
2.125,51.375,0.410,3.126,7,0
2.375,51.375,0.442,2.739,9,15
2.625,51.375,0.481,2.369,11,15
2.875,51.375,0.340,1.785,11,15
3.125,51.375,0.354,1.295,15,15
3.375,51.375,0.873,0.909,44,45
3.625,51.375,1.368,0.551,68,75
3.875,51.375,1.633,0.454,74,75
4.125,51.375,1.826,0.289,81,75
4.375,51.375,1.995,0.043,89,90
4.625,51.375,2.165,-0.206,95,90
4.875,51.375,2.335,-0.454,101,105
5.125,51.375,2.357,-0.602,104,105
5.375,51.375,2.227,-0.655,106,105
5.625,51.375,2.091,-0.710,109,105
5.875,51.375,1.956,-0.761,111,105
6.125,51.375,1.937,-0.804,113,120
6.375,51.375,2.034,-0.844,113,120
6.625,51.375,2.130,-0.883,113,120
6.875,51.375,2.222,-0.920,112,105
7.125,51.375,2.277,-0.949,113,120
7.375,51.375,2.295,-0.970,113,120
7.625,51.375,2.313,-0.989,113,120
7.875,51.375,2.332,-1.007,113,120
8.125,51.375,2.362,-1.018,113,120
8.375,51.375,2.404,-1.023,113,120
8.625,51.375,2.447,-1.028,113,120
8.875,51.375,2.487,-1.032,113,120
9.125,51.375,2.517,-1.022,112,105
9.375,51.375,2.537,-0.997,111,105
9.625,51.375,2.555,-0.972,111,105
9.875,51.375,2.572,-0.947,110,105
-9.875,51.375,3.506,5.605,32,30
-9.625,51.375,3.557,5.453,33,30
-9.375,51.375,3.629,5.228,35,30
-9.125,51.375,3.746,4.851,38,45
-8.875,51.375,3.917,4.464,41,45
-8.625,51.375,4.061,4.237,44,45
-8.375,51.375,4.136,4.102,45,45
-8.125,51.375,4.180,4.010,46,45
-7.875,51.375,4.239,3.995,47,45
-7.625,51.375,4.327,4.040,47,45
-7.375,51.375,4.426,4.085,47,45
-7.125,51.375,4.530,4.131,48,45
-6.875,51.375,4.581,4.283,47,45
-6.625,51.375,4.584,4.537,45,45
-6.375,51.375,4.592,4.781,44,45
-6.125,51.375,4.597,5.019,42,45
-5.875,51.375,4.472,5.141,41,45
-5.625,51.375,4.225,5.144,39,45
-5.375,51.375,3.977,5.137,38,45
-5.125,51.375,3.721,5.122,36,30
-4.875,51.375,3.456,4.915,35,30
-4.625,51.375,3.174,4.498,35,30
-4.375,51.375,2.867,4.049,35,30
-4.125,51.375,2.531,3.563,35,30
-3.875,51.375,2.322,3.234,36,30
-3.625,51.375,2.053,2.685,37,30
-3.375,51.375,1.770,2.070,41,45
-3.125,51.375,1.633,1.683,44,45
-2.875,51.375,1.572,1.385,49,45
-2.625,51.375,1.626,1.277,52,45
-2.375,51.375,1.673,1.155,55,60
-2.125,51.375,1.719,1.015,59,60
-1.875,51.375,1.789,0.942,62,60
-1.625,51.375,1.878,0.943,63,60
-1.375,51.375,1.959,0.937,64,60
-1.125,51.375,2.036,0.926,66,60
-0.875,51.375,2.011,1.005,63,60
-0.625,51.375,1.888,1.171,58,60
-0.375,51.375,1.770,1.324,53,60
-0.125,51.375,1.651,1.470,48,45
0.125,51.625,1.427,1.630,41,45
0.375,51.625,1.342,1.744,38,45
0.625,51.625,1.221,1.957,32,30
0.875,51.625,1.187,2.765,23,30
1.125,51.625,1.109,3.421,18,15
1.375,51.625,0.886,3.407,15,15
1.625,51.625,0.682,3.397,11,15
1.875,51.625,0.485,3.391,8,15
2.125,51.625,0.439,3.191,8,15
2.375,51.625,0.546,2.796,11,15
2.625,51.625,0.662,2.419,15,15
2.875,51.625,0.771,2.051,21,15
3.125,51.625,0.901,1.800,27,30
3.375,51.625,1.289,1.414,42,45
3.625,51.625,1.797,0.971,62,60
3.875,51.625,2.068,0.774,69,75
4.125,51.625,2.204,0.575,75,75
4.375,51.625,2.334,0.332,82,75
4.625,51.625,2.458,0.093,88,90
4.875,51.625,2.578,-0.139,93,90
5.125,51.625,2.565,-0.288,96,90
5.375,51.625,2.415,-0.368,99,105
5.625,51.625,2.256,-0.451,101,105
5.875,51.625,2.092,-0.525,104,105
6.125,51.625,2.085,-0.589,106,105
6.375,51.625,2.237,-0.655,106,105
6.625,51.625,2.393,-0.727,107,105
6.875,51.625,2.544,-0.794,107,105
7.125,51.625,2.618,-0.827,108,105
7.375,51.625,2.620,-0.833,108,105
7.625,51.625,2.623,-0.839,108,105
7.875,51.625,2.623,-0.839,108,105
8.125,51.625,2.654,-0.845,108,105
8.375,51.625,2.716,-0.857,108,105
8.625,51.625,2.778,-0.870,107,105
8.875,51.625,2.839,-0.880,107,105
9.125,51.625,2.881,-0.880,107,105
9.375,51.625,2.904,-0.869,107,105
9.625,51.625,2.926,-0.859,106,105
9.875,51.625,2.947,-0.851,106,105
-9.875,51.625,3.360,5.654,31,30
-9.625,51.625,3.402,5.296,33,30
-9.375,51.625,3.441,5.001,35,30
-9.125,51.625,3.501,4.646,37,30
-8.875,51.625,3.592,4.307,40,45
-8.625,51.625,3.647,4.079,42,45
-8.375,51.625,3.838,3.933,44,45
-8.125,51.625,4.041,3.868,46,45
-7.875,51.625,4.118,3.882,47,45
-7.625,51.625,4.239,3.942,47,45
-7.375,51.625,4.370,3.999,48,45
-7.125,51.625,4.506,4.050,48,45
-6.875,51.625,4.592,4.236,47,45
-6.625,51.625,4.633,4.552,46,45
-6.375,51.625,4.679,4.842,44,45
-6.125,51.625,4.721,5.106,43,45
-5.875,51.625,4.638,5.274,41,45
-5.625,51.625,4.437,5.356,40,45
-5.375,51.625,4.233,5.436,38,45
-5.125,51.625,4.020,5.515,36,30
-4.875,51.625,3.670,5.216,35,30
-4.625,51.625,3.334,4.746,35,30
-4.375,51.625,2.973,4.245,35,30
-4.125,51.625,2.560,3.681,35,30
-3.875,51.625,2.298,3.246,35,30
-3.625,51.625,1.915,2.482,38,45
-3.375,51.625,1.613,1.855,41,45
-3.125,51.625,1.551,1.690,43,45
-2.875,51.625,1.567,1.561,45,45
-2.625,51.625,1.645,1.427,49,45
-2.375,51.625,1.718,1.291,53,60
-2.125,51.625,1.788,1.146,57,60
-1.875,51.625,1.863,1.062,60,60
-1.625,51.625,1.933,1.038,62,60
-1.375,51.625,1.993,1.005,63,60
-1.125,51.625,2.053,0.972,65,60
-0.875,51.625,2.005,1.042,63,60
-0.625,51.625,1.852,1.206,57,60
-0.375,51.625,1.703,1.358,51,45
-0.125,51.625,1.546,1.510,46,45
0.125,51.875,1.075,1.535,35,30
0.375,51.875,0.913,1.606,30,30
0.625,51.875,0.704,1.714,22,15
0.875,51.875,0.599,2.175,15,15
1.125,51.875,0.717,2.914,14,15
1.375,51.875,0.724,3.260,13,15
1.625,51.875,0.554,3.259,10,15
1.875,51.875,0.417,3.253,7,0
2.125,51.875,0.473,3.055,9,15
2.375,51.875,0.713,2.673,15,15
2.625,51.875,0.955,2.306,22,15
2.875,51.875,1.187,1.939,31,30
3.125,51.875,1.444,1.627,42,45
3.375,51.875,1.780,1.351,53,60
3.625,51.875,2.233,0.997,66,60
3.875,51.875,2.444,0.738,73,75
4.125,51.875,2.424,0.533,78,75
4.375,51.875,2.488,0.263,84,90
4.625,51.875,2.549,0.040,89,90
4.875,51.875,2.606,-0.148,93,90
5.125,51.875,2.596,-0.257,96,90
5.375,51.875,2.514,-0.311,97,90
5.625,51.875,2.420,-0.368,99,105
5.875,51.875,2.323,-0.416,100,105
6.125,51.875,2.356,-0.459,101,105
6.375,51.875,2.519,-0.509,101,105
6.625,51.875,2.694,-0.574,102,105
6.875,51.875,2.864,-0.645,103,105
7.125,51.875,2.946,-0.681,103,105
7.375,51.875,2.960,-0.690,103,105
7.625,51.875,2.988,-0.702,103,105
7.875,51.875,3.015,-0.712,103,105
8.125,51.875,3.058,-0.715,103,105
8.375,51.875,3.122,-0.713,103,105
8.625,51.875,3.188,-0.711,103,105
8.875,51.875,3.254,-0.706,102,105
9.125,51.875,3.299,-0.700,102,105
9.375,51.875,3.324,-0.693,102,105
9.625,51.875,3.348,-0.688,102,105
9.875,51.875,3.372,-0.685,101,105
-9.875,51.875,3.223,5.691,30,30
-9.625,51.875,3.216,5.119,32,30
-9.375,51.875,3.197,4.703,34,30
-9.125,51.875,3.170,4.376,36,30
-8.875,51.875,3.132,4.122,37,30
-8.625,51.875,3.070,3.877,38,45
-8.375,51.875,3.189,3.623,41,45
-8.125,51.875,3.346,3.388,45,45
-7.875,51.875,3.684,3.529,46,45
-7.625,51.875,4.093,3.823,47,45
-7.375,51.875,4.240,3.895,47,45
-7.125,51.875,4.388,3.956,48,45
-6.875,51.875,4.491,4.215,47,45
-6.625,51.875,4.542,4.620,45,45
-6.375,51.875,4.584,4.926,43,45
-6.125,51.875,4.629,5.168,42,45
-5.875,51.875,4.581,5.338,41,45
-5.625,51.875,4.439,5.465,39,45
-5.375,51.875,4.289,5.597,37,30
-5.125,51.875,4.129,5.732,36,30
-4.875,51.875,3.670,5.254,35,30
-4.625,51.875,3.183,4.547,35,30
-4.375,51.875,2.834,4.051,35,30
-4.125,51.875,2.495,3.584,35,30
-3.875,51.875,2.236,3.114,36,30
-3.625,51.875,1.978,2.561,38,45
-3.375,51.875,1.817,2.193,40,45
-3.125,51.875,1.701,1.928,41,45
-2.875,51.875,1.686,1.744,44,45
-2.625,51.875,1.751,1.600,48,45
-2.375,51.875,1.804,1.451,51,45
-2.125,51.875,1.861,1.305,55,60
-1.875,51.875,1.900,1.211,57,60
-1.625,51.875,1.907,1.156,59,60
-1.375,51.875,1.911,1.090,60,60
-1.125,51.875,1.922,1.024,62,60
-0.875,51.875,1.835,1.062,60,60
-0.625,51.875,1.643,1.193,54,60
-0.375,51.875,1.448,1.312,48,45
-0.125,51.875,1.249,1.439,41,45
0.125,52.125,0.693,1.398,26,30
0.375,52.125,0.525,1.455,20,15
0.625,52.125,0.339,1.521,13,15
0.875,52.125,0.129,1.595,5,0
1.125,52.125,0.188,2.003,5,0
1.375,52.125,0.325,2.415,8,15
1.625,52.125,0.345,2.753,7,0
1.875,52.125,0.382,3.064,7,0
2.125,52.125,0.552,2.891,11,15
2.375,52.125,0.934,2.521,20,15
2.625,52.125,1.314,2.155,31,30
2.875,52.125,1.682,1.786,43,45
3.125,52.125,2.032,1.423,55,60
3.375,52.125,2.400,1.068,66,60
3.625,52.125,2.829,0.684,76,75
3.875,52.125,3.077,0.384,83,90
4.125,52.125,3.091,0.201,86,90
4.375,52.125,2.842,0.008,90,90
4.625,52.125,2.587,-0.159,94,90
4.875,52.125,2.566,-0.265,96,90
5.125,52.125,2.568,-0.314,97,90
5.375,52.125,2.576,-0.321,97,90
5.625,52.125,2.572,-0.330,97,90
5.875,52.125,2.568,-0.332,97,90
6.125,52.125,2.649,-0.344,97,90
6.375,52.125,2.807,-0.370,97,90
6.625,52.125,2.983,-0.401,98,105
6.875,52.125,3.174,-0.453,98,105
7.125,52.125,3.283,-0.505,99,105
7.375,52.125,3.314,-0.537,99,105
7.625,52.125,3.365,-0.561,99,105
7.875,52.125,3.432,-0.584,100,105
8.125,52.125,3.498,-0.585,99,105
8.375,52.125,3.562,-0.565,99,105
8.625,52.125,3.625,-0.542,99,105
8.875,52.125,3.691,-0.519,98,105
9.125,52.125,3.738,-0.505,98,105
9.375,52.125,3.763,-0.501,98,105
9.625,52.125,3.789,-0.498,97,90
9.875,52.125,3.815,-0.497,97,90
-9.875,52.125,3.150,5.784,29,30
-9.625,52.125,3.047,5.233,30,30
-9.375,52.125,2.943,4.728,32,30
-9.125,52.125,2.840,4.262,34,30
-8.875,52.125,2.771,3.891,35,30
-8.625,52.125,2.729,3.585,37,30
-8.375,52.125,2.682,3.252,40,45
-8.125,52.125,2.649,2.884,43,45
-7.875,52.125,2.994,2.961,45,45
-7.625,52.125,3.447,3.286,46,45
-7.375,52.125,3.636,3.392,47,45
-7.125,52.125,3.819,3.483,48,45
-6.875,52.125,3.938,3.695,47,45
-6.625,52.125,4.005,4.014,45,45
-6.375,52.125,4.248,4.659,42,45
-6.125,52.125,4.486,5.230,41,45
-5.875,52.125,4.465,5.373,40,45
-5.625,52.125,4.369,5.521,38,45
-5.375,52.125,4.269,5.682,37,30
-5.125,52.125,4.160,5.849,35,30
-4.875,52.125,3.853,5.563,35,30
-4.625,52.125,3.452,4.971,35,30
-4.375,52.125,2.941,4.173,35,30
-4.125,52.125,2.513,3.502,36,30
-3.875,52.125,2.347,3.190,36,30
-3.625,52.125,2.167,2.787,38,45
-3.375,52.125,2.016,2.437,40,45
-3.125,52.125,1.878,2.126,41,45
-2.875,52.125,1.831,1.911,44,45
-2.625,52.125,1.869,1.771,47,45
-2.375,52.125,1.895,1.624,49,45
-2.125,52.125,1.925,1.476,53,60
-1.875,52.125,1.912,1.361,55,60
-1.625,52.125,1.851,1.274,55,60
-1.375,52.125,1.792,1.178,57,60
-1.125,52.125,1.741,1.077,58,60
-0.875,52.125,1.604,1.073,56,60
-0.625,52.125,1.373,1.161,50,45
-0.375,52.125,1.135,1.241,42,45
-0.125,52.125,0.894,1.325,34,30
0.125,52.375,0.434,1.287,19,15
0.375,52.375,0.301,1.414,12,15
0.625,52.375,0.166,1.545,6,0
0.875,52.375,0.028,1.673,1,0
1.125,52.375,-0.026,1.767,359,360
1.375,52.375,0.017,1.854,1,0
1.625,52.375,0.275,2.382,7,0
1.875,52.375,0.517,2.888,10,15
2.125,52.375,0.768,2.735,16,15
2.375,52.375,1.250,2.356,28,30
2.625,52.375,1.727,1.966,41,45
2.875,52.375,2.184,1.579,54,60
3.125,52.375,2.591,1.191,65,60
3.375,52.375,2.980,0.798,75,75
3.625,52.375,3.392,0.400,83,90
3.875,52.375,3.806,-0.012,90,90
4.125,52.375,4.031,-0.253,94,90
4.375,52.375,3.459,-0.311,95,90
4.625,52.375,2.807,-0.357,97,90
4.875,52.375,3.251,-0.638,101,105
5.125,52.375,3.721,-0.865,103,105
5.375,52.375,3.269,-0.622,101,105
5.625,52.375,2.892,-0.412,98,105
5.875,52.375,2.960,-0.404,98,105
6.125,52.375,3.073,-0.401,97,90
6.375,52.375,3.216,-0.406,97,90
6.625,52.375,3.370,-0.401,97,90
6.875,52.375,3.548,-0.403,96,90
7.125,52.375,3.673,-0.436,97,90
7.375,52.375,3.731,-0.481,97,90
7.625,52.375,3.796,-0.514,98,105
7.875,52.375,3.883,-0.531,98,105
8.125,52.375,3.957,-0.509,97,90
8.375,52.375,4.005,-0.458,97,90
8.625,52.375,4.047,-0.405,96,90
8.875,52.375,4.090,-0.353,95,90
9.125,52.375,4.125,-0.322,94,90
9.375,52.375,4.148,-0.314,94,90
9.625,52.375,4.173,-0.308,94,90
9.875,52.375,4.199,-0.305,94,90
-9.875,52.375,3.179,5.885,28,30
-9.625,52.375,2.966,5.212,30,30
-9.375,52.375,2.813,4.684,31,30
-9.125,52.375,2.664,4.192,32,30
-8.875,52.375,2.586,3.792,34,30
-8.625,52.375,2.577,3.469,37,30
-8.375,52.375,2.570,3.148,39,45
-8.125,52.375,2.572,2.826,42,45
-7.875,52.375,2.682,2.718,45,45
-7.625,52.375,2.895,2.837,46,45
-7.375,52.375,3.110,2.964,46,45
-7.125,52.375,3.315,3.078,47,45
-6.875,52.375,3.439,3.198,47,45
-6.625,52.375,3.519,3.377,46,45
-6.375,52.375,3.968,4.372,42,45
-6.125,52.375,4.394,5.300,40,45
-5.875,52.375,4.385,5.418,39,45
-5.625,52.375,4.309,5.573,38,45
-5.375,52.375,4.233,5.745,36,30
-5.125,52.375,4.150,5.932,35,30
-4.875,52.375,4.038,5.934,34,30
-4.625,52.375,3.874,5.703,34,30
-4.375,52.375,3.385,4.940,34,30
-4.125,52.375,2.701,3.873,35,30
-3.875,52.375,2.329,3.267,35,30
-3.625,52.375,2.174,2.940,36,30
-3.375,52.375,2.023,2.614,38,45
-3.125,52.375,1.871,2.288,39,45
-2.875,52.375,1.803,2.049,41,45
-2.625,52.375,1.816,1.900,44,45
-2.375,52.375,1.820,1.751,46,45
-2.125,52.375,1.824,1.597,49,45
-1.875,52.375,1.778,1.472,50,45
-1.625,52.375,1.683,1.379,51,45
-1.375,52.375,1.589,1.282,51,45
-1.125,52.375,1.494,1.175,52,45
-0.875,52.375,1.328,1.133,50,45
-0.625,52.375,1.093,1.161,43,45
-0.375,52.375,0.860,1.187,36,30
-0.125,52.375,0.622,1.211,27,30
0.125,52.625,0.256,1.199,12,15
0.375,52.625,0.160,1.478,6,0
0.625,52.625,0.063,1.759,2,0
0.875,52.625,-0.038,2.041,359,360
1.125,52.625,-0.061,2.193,358,360
1.375,52.625,0.013,2.224,0,0
1.625,52.625,0.423,2.473,10,15
1.875,52.625,0.809,2.726,17,15
2.125,52.625,1.104,2.556,23,30
2.375,52.625,1.652,2.150,38,45
2.625,52.625,2.190,1.725,52,45
2.875,52.625,2.700,1.324,64,60
3.125,52.625,3.152,0.921,74,75
3.375,52.625,3.588,0.490,82,75
3.625,52.625,4.043,0.051,89,90
3.875,52.625,4.494,-0.393,95,90
4.125,52.625,4.787,-0.690,98,105
4.375,52.625,4.555,-0.793,100,105
4.625,52.625,3.798,-0.721,101,105
4.875,52.625,3.811,-0.872,103,105
5.125,52.625,4.748,-1.322,106,105
5.375,52.625,4.723,-1.289,105,105
5.625,52.625,3.886,-0.865,103,105
5.875,52.625,3.567,-0.673,101,105
6.125,52.625,3.666,-0.657,100,105
6.375,52.625,3.783,-0.622,99,105
6.625,52.625,3.902,-0.585,99,105
6.875,52.625,4.047,-0.549,98,105
7.125,52.625,4.170,-0.544,97,90
7.375,52.625,4.241,-0.566,98,105
7.625,52.625,4.309,-0.581,98,105
7.875,52.625,4.400,-0.579,97,90
8.125,52.625,4.452,-0.515,97,90
8.375,52.625,4.457,-0.410,95,90
8.625,52.625,4.458,-0.314,94,90
8.875,52.625,4.456,-0.221,93,90
9.125,52.625,4.462,-0.163,92,90
9.375,52.625,4.477,-0.141,92,90
9.625,52.625,4.495,-0.122,92,90
9.875,52.625,4.517,-0.108,91,90
-9.875,52.625,3.335,6.225,28,30
-9.625,52.625,3.024,5.349,29,30
-9.375,52.625,2.763,4.578,31,30
-9.125,52.625,2.635,4.190,32,30
-8.875,52.625,2.573,3.845,34,30
-8.625,52.625,2.573,3.507,36,30
-8.375,52.625,2.577,3.177,39,45
-8.125,52.625,2.580,2.847,42,45
-7.875,52.625,2.682,2.731,44,45
-7.625,52.625,2.877,2.843,45,45
-7.375,52.625,3.065,2.962,46,45
-7.125,52.625,3.248,3.076,47,45
-6.875,52.625,3.366,3.206,46,45
-6.625,52.625,3.450,3.395,45,45
-6.375,52.625,3.758,4.075,43,45
-6.125,52.625,4.191,5.028,40,45
-5.875,52.625,4.345,5.500,38,45
-5.625,52.625,4.287,5.667,37,30
-5.375,52.625,4.218,5.841,36,30
-5.125,52.625,4.141,6.031,34,30
-4.875,52.625,4.028,6.046,34,30
-4.625,52.625,3.856,5.833,33,30
-4.375,52.625,3.568,5.442,33,30
-4.125,52.625,2.830,4.378,33,30
-3.875,52.625,2.194,3.422,33,30
-3.625,52.625,2.026,3.111,33,30
-3.375,52.625,1.856,2.790,34,30
-3.125,52.625,1.687,2.454,34,30
-2.875,52.625,1.601,2.193,36,30
-2.625,52.625,1.586,2.016,38,45
-2.375,52.625,1.560,1.842,40,45
-2.125,52.625,1.540,1.666,43,45
-1.875,52.625,1.480,1.542,44,45
-1.625,52.625,1.378,1.472,43,45
-1.375,52.625,1.279,1.405,42,45
-1.125,52.625,1.176,1.330,41,45
-0.875,52.625,1.016,1.257,39,45
-0.625,52.625,0.808,1.198,34,30
-0.375,52.625,0.608,1.143,28,30
-0.125,52.625,0.407,1.087,21,15
0.125,52.875,0.083,1.136,4,0
0.375,52.875,0.021,1.574,1,0
0.625,52.875,-0.073,1.982,358,360
0.875,52.875,-0.140,2.423,357,360
1.125,52.875,-0.132,2.636,357,360
1.375,52.875,0.234,2.554,5,0
1.625,52.875,0.808,2.517,18,15
1.875,52.875,1.089,2.560,23,30
2.125,52.875,1.423,2.355,31,30
2.375,52.875,2.039,1.919,47,45
2.625,52.875,2.641,1.477,61,60
2.875,52.875,3.207,1.065,72,75
3.125,52.875,3.720,0.632,80,75
3.375,52.875,4.211,0.157,88,90
3.625,52.875,4.705,-0.324,94,90
3.875,52.875,5.200,-0.804,99,105
4.125,52.875,5.518,-1.127,102,105
4.375,52.875,5.654,-1.301,103,105
4.625,52.875,5.322,-1.332,104,105
4.875,52.875,4.887,-1.313,105,105
5.125,52.875,5.348,-1.575,106,105
5.375,52.875,5.458,-1.596,106,105
5.625,52.875,4.653,-1.179,104,105
5.875,52.875,4.215,-0.945,103,105
6.125,52.875,4.248,-0.889,102,105
6.375,52.875,4.340,-0.806,101,105
6.625,52.875,4.436,-0.727,99,105
6.875,52.875,4.545,-0.661,98,105
7.125,52.875,4.658,-0.637,98,105
7.375,52.875,4.747,-0.641,98,105
7.625,52.875,4.828,-0.630,97,90
7.875,52.875,4.926,-0.608,97,90
8.125,52.875,4.953,-0.518,96,90
8.375,52.875,4.904,-0.371,94,90
8.625,52.875,4.865,-0.236,93,90
8.875,52.875,4.826,-0.111,91,90
9.125,52.875,4.806,-0.032,90,90
9.375,52.875,4.810,0.004,90,90
9.625,52.875,4.818,0.041,90,90
9.875,52.875,4.828,0.075,89,90
-9.875,52.875,3.448,6.531,28,30
-9.625,52.875,3.088,5.529,29,30
-9.375,52.875,2.706,4.464,31,30
-9.125,52.875,2.609,4.205,32,30
-8.875,52.875,2.566,3.925,33,30
-8.625,52.875,2.566,3.572,36,30
-8.375,52.875,2.572,3.221,39,45
-8.125,52.875,2.563,2.870,42,45
-7.875,52.875,2.643,2.747,44,45
-7.625,52.875,2.819,2.859,45,45
-7.375,52.875,2.982,2.977,45,45
-7.125,52.875,3.141,3.094,45,45
-6.875,52.875,3.259,3.228,45,45
-6.625,52.875,3.356,3.425,44,45
-6.375,52.875,3.533,3.781,43,45
-6.125,52.875,3.981,4.772,40,45
-5.875,52.875,4.309,5.620,37,30
-5.625,52.875,4.277,5.806,36,30
-5.375,52.875,4.223,5.988,35,30
-5.125,52.875,4.159,6.183,34,30
-4.875,52.875,4.047,6.203,33,30
-4.625,52.875,3.533,5.549,32,30
-4.375,52.875,2.946,4.793,32,30
-4.125,52.875,2.485,4.177,31,30
-3.875,52.875,2.084,3.597,30,30
-3.625,52.875,1.899,3.284,30,30
-3.375,52.875,1.705,2.952,30,30
-3.125,52.875,1.509,2.602,30,30
-2.875,52.875,1.395,2.325,31,30
-2.625,52.875,1.348,2.127,32,30
-2.375,52.875,1.292,1.927,34,30
-2.125,52.875,1.240,1.730,36,30
-1.875,52.875,1.162,1.612,36,30
-1.625,52.875,1.058,1.574,34,30
-1.375,52.875,0.957,1.529,32,30
-1.125,52.875,0.852,1.476,30,30
-0.875,52.875,0.707,1.381,27,30
-0.625,52.875,0.525,1.240,23,30
-0.375,52.875,0.349,1.095,18,15
-0.125,52.875,0.174,0.954,10,15
0.125,53.125,0.034,1.153,2,0
0.375,53.125,0.198,1.733,7,0
0.625,53.125,0.364,2.196,9,15
0.875,53.125,0.382,2.506,9,15
1.125,53.125,0.492,2.624,11,15
1.375,53.125,0.959,2.477,21,15
1.625,53.125,1.407,2.333,31,30
1.875,53.125,1.542,2.282,34,30
2.125,53.125,1.896,2.065,43,45
2.375,53.125,2.507,1.639,57,60
2.625,53.125,3.106,1.187,69,75
2.875,53.125,3.677,0.747,79,75
3.125,53.125,4.208,0.291,86,90
3.375,53.125,4.720,-0.195,92,90
