region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,westminster,bryanston and dorset square,E09000033,E05000632,Liberal Democrats,LD,Thierry Haim David Serero,Thierry,Serero,280,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Green Party,Grn,Michael Fry,Michael,Fry,279,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Liberal Democrats,LD,Martin Thompson,Martin,Thompson,210,0
London,westminster,church street,E09000033,E05000634,Labour Party,Lab,Aicha Less,Aicha,Less,1796,1
London,westminster,church street,E09000033,E05000634,Labour Party,Lab,Abdul Aziz Toki,Abdul,Toki,1739,1
London,westminster,church street,E09000033,E05000634,Labour Party,Lab,Matt Noble,Matt,Noble,1727,1
London,westminster,church street,E09000033,E05000634,Conservative and Unionist Party,Con,Margot Joan Bright,Margot,Bright,418,0
London,westminster,church street,E09000033,E05000634,Conservative and Unionist Party,Con,Adam Dean,Adam,Dean,381,0
London,westminster,church street,E09000033,E05000634,Conservative and Unionist Party,Con,Rachid Boufas,Rachid,Boufas,358,0
London,westminster,church street,E09000033,E05000634,Green Party,Grn,David James Blyth,David,Blyth,176,0
London,westminster,church street,E09000033,E05000634,Liberal Democrats,LD,Mathieu Charles Emile Primot,Mathieu,Primot,121,0
London,westminster,church street,E09000033,E05000634,Liberal Democrats,LD,Rachel Georgina Jagger,Rachel,Jagger,120,0
London,westminster,church street,E09000033,E05000634,Liberal Democrats,LD,Andrew Paul Shaylor,Andrew,Shaylor,84,0
London,westminster,churchill,E09000033,E05000633,Labour Party,Lab,Shamim Talukder,Shamim,Talukder,1303,1
London,westminster,churchill,E09000033,E05000633,Labour Party,Lab,Andrea Emma Louise Mann,Andrea,Mann,1281,1
London,westminster,churchill,E09000033,E05000633,Conservative and Unionist Party,Con,Murad Gassanly,Murad,Gassanly,1243,1
London,westminster,churchill,E09000033,E05000633,Labour Party,Lab,Jason Thomas Williams,Jason,Williams,1234,0
London,westminster,churchill,E09000033,E05000633,Conservative and Unionist Party,Con,Shaista Miah,Shaista,Miah,1208,0
London,westminster,churchill,E09000033,E05000633,Conservative and Unionist Party,Con,Bota Hopkinson,Bota,Hopkinson,1182,0
London,westminster,churchill,E09000033,E05000633,Liberal Democrats,LD,Richard Anthony Bath,Richard,Bath,223,0
London,westminster,churchill,E09000033,E05000633,Liberal Democrats,LD,Keith Reginald Dugmore,Keith,Dugmore,198,0
London,westminster,churchill,E09000033,E05000633,Liberal Democrats,LD,Omar Hegazi,Omar,Hegazi,168,0
London,westminster,churchill,E09000033,E05000633,Independent,Other,Muhammad Eawor Uddin,Muhammad,Uddin,164,0
London,westminster,harrow road,E09000033,E05000635,Labour Party,Lab,Ruth Elizabeth Bush,Ruth,Bush,2023,1
London,westminster,harrow road,E09000033,E05000635,Labour Party,Lab,Guthrie Kerr McKie,Guthrie,McKie,1804,1
London,westminster,harrow road,E09000033,E05000635,Labour Party,Lab,Tim Roca,Tim,Roca,1660,1
London,westminster,harrow road,E09000033,E05000635,Conservative and Unionist Party,Con,Grazyna Krystina Alycia Green,Grazyna,Green,461,0
London,westminster,harrow road,E09000033,E05000635,Conservative and Unionist Party,Con,Aled Rhys Jones,Aled,Jones,414,0
London,westminster,harrow road,E09000033,E05000635,Conservative and Unionist Party,Con,Thomas Jacobus Weekenborg,Thomas,Weekenborg,386,0
London,westminster,harrow road,E09000033,E05000635,Green Party,Grn,Roc Sandford,Roc,Sandford,347,0
London,westminster,harrow road,E09000033,E05000635,Liberal Democrats,LD,Michael Roger Griffin,Michael,Griffin,182,0
London,westminster,harrow road,E09000033,E05000635,Liberal Democrats,LD,Kevin Patrick Greenan,Kevin,Greenan,179,0
London,westminster,harrow road,E09000033,E05000635,Liberal Democrats,LD,Dorothy Helen Newman,Dorothy,Newman,175,0
London,westminster,hyde park,E09000033,E05000636,Conservative and Unionist Party,Con,Antonia Cox,Antonia,Cox,1104,1
London,westminster,hyde park,E09000033,E05000636,Conservative and Unionist Party,Con,Ian McLean Adams,Ian,Adams,1100,1
London,westminster,hyde park,E09000033,E05000636,Conservative and Unionist Party,Con,Heather Jane Acton,Heather,Acton,1093,1
London,westminster,hyde park,E09000033,E05000636,Labour Party,Lab,Barbara Rose Hainsworth,Barbara,Hainsworth,674,0
London,westminster,hyde park,E09000033,E05000636,Labour Party,Lab,Judith Anne Southern,Judith,Southern,654,0
London,westminster,hyde park,E09000033,E05000636,Labour Party,Lab,David Kenneth Lumby,David,Lumby,598,0
London,westminster,hyde park,E09000033,E05000636,Liberal Democrats,LD,Sian Elizabeth Morgan,Sian,Morgan,263,0
London,westminster,hyde park,E09000033,E05000636,Green Party,Grn,Alex Horn,Alex,Horn,239,0
London,westminster,hyde park,E09000033,E05000636,Liberal Democrats,LD,Valentine Cecile Marie Moscovici,Valentine,Moscovici,212,0
London,westminster,hyde park,E09000033,E05000636,Liberal Democrats,LD,Roy Yaghi,Roy,Yaghi,201,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Conservative and Unionist Party,Con,Tony Devenish,Tony,Devenish,1176,1
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Conservative and Unionist Party,Con,Elizabeth Suzanne Hitchcock,Elizabeth,Hitchcock,1164,1
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Conservative and Unionist Party,Con,Rachael Robathan,Rachael,Robathan,1144,1
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Liberal Democrats,LD,Rosamund Durnford-Slater,Rosamund,Durnford-Slater,158,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Labour Party,Lab,Marini Annabel Helen Thorne,Marini,Thorne,153,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Labour Party,Lab,Peter William Heap,Peter,Heap,152,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Labour Party,Lab,James Dylan Thomson,James,Thomson,135,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Liberal Democrats,LD,Chas Foulds,Chas,Foulds,126,0
London,westminster,knightsbridge and belgravia,E09000033,E05000637,Liberal Democrats,LD,Jonah Louis Weisz,Jonah,Weisz,93,0
London,westminster,lancaster gate,E09000033,E05000638,Conservative and Unionist Party,Con,Susie Burbridge,Susie,Burbridge,1318,1
London,westminster,lancaster gate,E09000033,E05000638,Conservative and Unionist Party,Con,Robert Jonathan Davis,Robert,Davis,1226,1
London,westminster,lancaster gate,E09000033,E05000638,Conservative and Unionist Party,Con,Andrew Paul Smith,Andrew,Smith,1223,1
London,westminster,lancaster gate,E09000033,E05000638,Labour Party,Lab,Angela Patricia Piddock,Angela,Piddock,992,0
London,westminster,lancaster gate,E09000033,E05000638,Labour Party,Lab,Liz Whitmore,Liz,Whitmore,967,0
London,westminster,lancaster gate,E09000033,E05000638,Labour Party,Lab,Simon James Wyatt,Simon,Wyatt,852,0
London,westminster,lancaster gate,E09000033,E05000638,Liberal Democrats,LD,Sue Baring,Sue,Baring,456,0
London,westminster,lancaster gate,E09000033,E05000638,Liberal Democrats,LD,Sally Elizabeth Gray,Sally,Gray,376,0
London,westminster,lancaster gate,E09000033,E05000638,Liberal Democrats,LD,Nathalie Ubilava,Nathalie,Ubilava,321,0
London,westminster,little venice,E09000033,E05000639,Conservative and Unionist Party,Con,Melvyn Bernard Caplan,Melvyn,Caplan,1479,1
London,westminster,little venice,E09000033,E05000639,Conservative and Unionist Party,Con,Lorraine Dean,Lorraine,Dean,1422,1
London,westminster,little venice,E09000033,E05000639,Conservative and Unionist Party,Con,Matthew Charles Green,Matthew,Green,1354,1
London,westminster,little venice,E09000033,E05000639,Labour Party,Lab,Sue Wolff,Sue,Wolff,1177,0
London,westminster,little venice,E09000033,E05000639,Labour Party,Lab,Iman Less,Iman,Less,1148,0
London,westminster,little venice,E09000033,E05000639,Labour Party,Lab,Murad Qureshi,Murad,Qureshi,1127,0
London,westminster,little venice,E09000033,E05000639,Liberal Democrats,LD,Marianne Veronique Magnin,Marianne,Magnin,307,0
London,westminster,little venice,E09000033,E05000639,Liberal Democrats,LD,Benjamin John Hurdis,Benjamin,Hurdis,275,0
London,westminster,little venice,E09000033,E05000639,Liberal Democrats,LD,Roberto Jose Ekholm,Roberto,Ekholm,264,0
London,westminster,maida vale,E09000033,E05000640,Labour Party,Lab,Geoff Barraclough,Geoff,Barraclough,1306,1
London,westminster,maida vale,E09000033,E05000640,Labour Party,Lab,Rita Begum,Rita,Begum,1301,1
London,westminster,maida vale,E09000033,E05000640,Labour Party,Lab,Nafsika Butler-Thalassis,Nafsika,Butler-Thalassis,1254,1
London,westminster,maida vale,E09000033,E05000640,Conservative and Unionist Party,Con,Jan Prendergast,Jan,Prendergast,1195,0
London,westminster,maida vale,E09000033,E05000640,Conservative and Unionist Party,Con,Amanda Lilian Langford,Amanda,Langford,1084,0
London,westminster,maida vale,E09000033,E05000640,Conservative and Unionist Party,Con,Nathan Patrick Parsad,Nathan,Parsad,1079,0
London,westminster,maida vale,E09000033,E05000640,Green Party,Grn,Lynnet Jane Pready,Lynnet,Pready,246,0
London,westminster,maida vale,E09000033,E05000640,Liberal Democrats,LD,Haude Jeanne Rose Lannon Polner,Haude,Polner,202,0
London,westminster,maida vale,E09000033,E05000640,Liberal Democrats,LD,Michael Francis Cox,Michael,Cox,160,0
London,westminster,maida vale,E09000033,E05000640,Liberal Democrats,LD,Charles Jack Goodman,Charles,Goodman,157,0
London,westminster,marylebone high street,E09000033,E05000641,Conservative and Unionist Party,Con,Iain James Bott,Iain,Bott,1181,1
London,westminster,marylebone high street,E09000033,E05000641,Conservative and Unionist Party,Con,Ian David-Rowley,Ian,David-Rowley,1147,1
London,westminster,marylebone high street,E09000033,E05000641,Conservative and Unionist Party,Con,Karen Toni Scarborough,Karen,Scarborough,1101,1
London,westminster,marylebone high street,E09000033,E05000641,Labour Party,Lab,Florence Amelia Kettle,Florence,Kettle,395,0
London,westminster,marylebone high street,E09000033,E05000641,Labour Party,Lab,Barbara Irene Johnston,Barbara,Johnston,383,0
London,westminster,marylebone high street,E09000033,E05000641,Labour Party,Lab,Cheyenne Angel,Cheyenne,Angel,381,0
London,westminster,marylebone high street,E09000033,E05000641,Campaign Against Pedestrianisation of Oxford Street,Other,Michael John Dunn,Michael,Dunn,355,0
London,westminster,marylebone high street,E09000033,E05000641,Liberal Democrats,LD,Alistair Graeme Barr,Alistair,Barr,250,0
London,westminster,marylebone high street,E09000033,E05000641,Liberal Democrats,LD,Andrew Donaldson Byrne,Andrew,Byrne,229,0
London,westminster,marylebone high street,E09000033,E05000641,Liberal Democrats,LD,Stefan Nardi-Hiebl,Stefan,Nardi-Hiebl,195,0
London,westminster,marylebone high street,E09000033,E05000641,Green Party,Grn,Zack Polanski,Zack,Polanski,165,0
London,westminster,queens park,E09000033,todo,Labour Party,Lab,Patricia McAllister,Patricia,McAllister,2248,1
London,westminster,queens park,E09000033,todo,Labour Party,Lab,Paul Howard Dimoldenberg,Paul,Dimoldenberg,2210,1
London,westminster,queens park,E09000033,todo,Labour Party,Lab,Hamza Taouzzale,Hamza,Taouzzale,2038,1
London,westminster,queens park,E09000033,todo,Conservative and Unionist Party,Con,Sarah Rick-Harris,Sarah,Rick-Harris,472,0
London,westminster,queens park,E09000033,todo,Conservative and Unionist Party,Con,Timothy Peter Reginald Cohen,Timothy,Cohen,418,0
London,westminster,queens park,E09000033,todo,Conservative and Unionist Party,Con,Laila Dupuy,Laila,Dupuy,391,0
London,westminster,queens park,E09000033,todo,Liberal Democrats,LD,Andrew George New,Andrew,New,220,0
London,westminster,queens park,E09000033,todo,Liberal Democrats,LD,Jane Caroline Grantham Smithard,Jane,Smithard,193,0
London,westminster,queens park,E09000033,todo,Liberal Democrats,LD,Robert Piers Cottrell,Robert,Cottrell,191,0
London,westminster,regents park,E09000033,todo,Conservative and Unionist Party,Con,Robert Rigby,Robert,Rigby,1445,1
London,westminster,regents park,E09000033,todo,Conservative and Unionist Party,Con,Gotz Mohindra,Gotz,Mohindra,1403,1
London,westminster,regents park,E09000033,todo,Conservative and Unionist Party,Con,Paul Stanley Swaddle,Paul,Swaddle,1394,1
London,westminster,regents park,E09000033,todo,Labour Party,Lab,Janet Ann Seale,Janet,Seale,1004,0
London,westminster,regents park,E09000033,todo,Labour Party,Lab,Hussain Ahmed,Hussain,Ahmed,946,0
London,westminster,regents park,E09000033,todo,Labour Party,Lab,Liam Marcus Taggart,Liam,Taggart,945,0
London,westminster,regents park,E09000033,todo,Liberal Democrats,LD,Kathryn Hertel Kerle,Kathryn,Kerle,236,0
London,westminster,regents park,E09000033,todo,Green Party,Grn,Vivien Aviva Lichtenstein,Vivien,Lichtenstein,204,0
London,westminster,regents park,E09000033,todo,Liberal Democrats,LD,Julian Mark Sims,Julian,Sims,196,0
London,westminster,regents park,E09000033,todo,Liberal Democrats,LD,Sam Peterson,Sam,Peterson,191,0
London,westminster,st jamess,E09000033,todo,Conservative and Unionist Party,Con,Mark Angus Shearer,Mark,Shearer,1398,1
London,westminster,st jamess,E09000033,todo,Conservative and Unionist Party,Con,Louise Ruth Hyams,Louise,Hyams,1376,1
London,westminster,st jamess,E09000033,todo,Conservative and Unionist Party,Con,Tim Mitchell,Tim,Mitchell,1373,1
London,westminster,st jamess,E09000033,todo,Labour Party,Lab,Georgina Tracey Newson,Georgina,Newson,854,0
London,westminster,st jamess,E09000033,todo,Labour Party,Lab,Dorothy Nkechinyere Edwin,Dorothy,Edwin,830,0
London,westminster,st jamess,E09000033,todo,Labour Party,Lab,Zanya Ali,Zanya,Ali,815,0
London,westminster,st jamess,E09000033,todo,Liberal Democrats,LD,Gabrielle Diana Ward-Smith,Gabrielle,Ward-Smith,321,0
London,westminster,st jamess,E09000033,todo,Liberal Democrats,LD,Paul Diggory,Paul,Diggory,311,0
London,westminster,st jamess,E09000033,todo,Green Party,Grn,Sean Charles Ironside,Sean,Ironside,235,0
London,westminster,st jamess,E09000033,todo,Liberal Democrats,LD,Freddie Anderton Joseph Poser,Freddie,Poser,232,0
London,westminster,tachbrook,E09000033,E05000645,Conservative and Unionist Party,Con,Angela Ann Harvey,Angela,Harvey,1409,1
London,westminster,tachbrook,E09000033,E05000645,Conservative and Unionist Party,Con,Jim Glen,Jim,Glen,1400,1
London,westminster,tachbrook,E09000033,E05000645,Conservative and Unionist Party,Con,James Michael Spencer,James,Spencer,1326,1
London,westminster,tachbrook,E09000033,E05000645,Labour Party,Lab,Gillian Sharon Arrindell,Gillian,Arrindell,1051,0
London,westminster,tachbrook,E09000033,E05000645,Labour Party,Lab,Terry Helen Harper,Terry,Harper,1008,0
London,westminster,tachbrook,E09000033,E05000645,Labour Party,Lab,William Thomson,William,Thomson,951,0
London,westminster,tachbrook,E09000033,E05000645,Liberal Democrats,LD,Sarah Elizabeth Tebbit,Sarah,Tebbit,236,0
London,westminster,tachbrook,E09000033,E05000645,Liberal Democrats,LD,Sophie Service,Sophie,Service,210,0
London,westminster,tachbrook,E09000033,E05000645,Liberal Democrats,LD,Paul Geoffrey David Pettinger,Paul,Pettinger,209,0
London,westminster,vincent square,E09000033,E05000646,Conservative and Unionist Party,Con,David John Harvey,David,Harvey,1679,1
London,westminster,vincent square,E09000033,E05000646,Conservative and Unionist Party,Con,Danny John Chalkley,Danny,Chalkley,1594,1
London,westminster,vincent square,E09000033,E05000646,Conservative and Unionist Party,Con,Selina Ann Short,Selina,Short,1579,1
London,westminster,vincent square,E09000033,E05000646,Labour Party,Lab,Justin Henry Maynard Jones,Justin,Jones,1263,0
London,westminster,vincent square,E09000033,E05000646,Labour Party,Lab,Henry Carleton Richard Tufnell,Henry,Tufnell,1155,0
London,westminster,vincent square,E09000033,E05000646,Labour Party,Lab,Ananthi Paskaralingam,Ananthi,Paskaralingam,1148,0
London,westminster,vincent square,E09000033,E05000646,Green Party,Grn,Stephanie Alexandra Landymore,Stephanie,Landymore,326,0
London,westminster,vincent square,E09000033,E05000646,Liberal Democrats,LD,Andrew James Rogers,Andrew,Rogers,271,0
London,westminster,vincent square,E09000033,E05000646,Liberal Democrats,LD,James Hayden Morgan,James,Morgan,265,0
London,westminster,vincent square,E09000033,E05000646,Liberal Democrats,LD,Russell James Fordham Kirk,Russell,Kirk,247,0
London,westminster,warwick,E09000033,E05000647,Conservative and Unionist Party,Con,Nickie Aiken,Nickie,Aiken,1575,1
London,westminster,warwick,E09000033,E05000647,Conservative and Unionist Party,Con,Jacqui Wilkinson,Jacqui,Wilkinson,1473,1
London,westminster,warwick,E09000033,E05000647,Conservative and Unionist Party,Con,Christabel Diana Beatrice Flight,Christabel,Flight,1439,1
London,westminster,warwick,E09000033,E05000647,Labour Party,Lab,Shelly Dene Asquith,Shelly,Asquith,716,0
London,westminster,warwick,E09000033,E05000647,Labour Party,Lab,Bren Andrew Albiston,Bren,Albiston,692,0
London,westminster,warwick,E09000033,E05000647,Labour Party,Lab,Andrew John David Taylor,Andrew,Taylor,648,0
London,westminster,warwick,E09000033,E05000647,Liberal Democrats,LD,Stephanie Morgan Tyrer,Stephanie,Tyrer,282,0
London,westminster,warwick,E09000033,E05000647,Liberal Democrats,LD,Mark Abraham Platt,Mark,Platt,248,0
London,westminster,warwick,E09000033,E05000647,Liberal Democrats,LD,David Thomas Derrick,David,Derrick,244,0
London,westminster,warwick,E09000033,E05000647,Christian Peoples Alliance,Other,Gabriela Fajardo,Gabriela,Fajardo,39,0
London,westminster,west end,E09000033,E05000649,Conservative and Unionist Party,Con,Timothy Barnes,Timothy,Barnes,990,1
London,westminster,west end,E09000033,E05000649,Labour Party,Lab,Pancho Lewis,Pancho,Lewis,984,1
London,westminster,west end,E09000033,E05000649,Conservative and Unionist Party,Con,Jonathan Glanz,Jonathan,Glanz,973,1
London,westminster,west end,E09000033,E05000649,Labour Party,Lab,Patrick Eamon Joseph Lilley,Patrick,Lilley,947,0
London,westminster,west end,E09000033,E05000649,Labour Party,Lab,Caroline Louise Ruby Saville,Caroline,Saville,927,0
London,westminster,west end,E09000033,E05000649,Conservative and Unionist Party,Con,Hillary Su,Hillary,Su,868,0
London,westminster,west end,E09000033,E05000649,Campaign Against Pedestrianisation of Oxford Street,Other,Ronald Whelan,Ronald,Whelan,291,0
London,westminster,west end,E09000033,E05000649,Green Party,Grn,Minne Fry,Minne,Fry,188,0
