id,sGroup,sTime,Villaines,Fougeres,Tinteniac,Loudeac,St Nicolas,Carhaix,Brest,Carhaix2,Loudeac2,Tinteniac2,Fougeres2,Villaines2,Mortagne,Dreux,Guyancourt
X034,84h,2015-08-17T04:59Z,25141,36882,44006,55961,63856,70185,86715,105521,118820,134794,142542,163577,184885,197170,207173
B206,80h,2015-08-16T16:15Z,23599,35761,43850,57912,66275,70757,83931,97907,115850,139298,150843,168470,183708,196777,207332
B230,80h,2015-08-16T16:16Z,25725,38122,45644,59302,67634,72020,87285,101014,120455,141677,150705,167819,181992,196045,207345
A016,80h,2015-08-16T16:01Z,25160,38535,46017,58799,67996,72322,85713,102171,117018,148517,156575,170124,184626,197907,207383
C007,80h,2015-08-16T16:31Z,24952,36715,44206,56989,66172,70475,83995,99257,114956,144543,154305,168342,183003,195835,207877
A022,80h,2015-08-16T16:01Z,23865,35897,44730,58279,66329,71941,84244,101754,127796,142056,151470,167819,183979,197646,207943
X015,84h,2015-08-17T04:59Z,26868,40606,47955,62234,71040,76167,102913,116825,130096,144168,153918,171405,186802,197973,208146
X040,84h,2015-08-17T04:59Z,26876,40616,47980,62288,70948,76225,102909,116708,130088,144177,153940,171608,186908,197977,208151
D094,80h,2015-08-16T16:46Z,26161,37602,45372,57453,65267,80388,94216,111674,128480,142736,152734,167385,182480,195036,208203
E198,80h,2015-08-16T17:01Z,25482,36703,45054,56585,65080,69421,81684,97436,126664,139902,151989,168143,182795,195676,208222
D226,80h,2015-08-16T17:01Z,25401,36702,45113,56574,65081,69421,81498,97422,126672,139904,151993,168146,182795,195682,208234
X016,84h,2015-08-17T04:59Z,26865,40619,47955,62227,70955,76217,102946,116886,130103,144176,153927,171480,186795,197974,208506
X183,84h,2015-08-17T05:01Z,26742,38407,46038,58265,67364,72738,87242,100672,115396,129235,138916,155788,186182,198192,209282
C032,80h,2015-08-16T16:31Z,26970,40080,48079,61050,69785,74705,93044,109033,125014,139519,150208,167627,184030,197252,209635
C133,80h,2015-08-16T16:31Z,24896,36419,43485,56882,66111,71161,88670,100856,115070,148060,156416,170070,184742,197314,209668
B190,80h,2015-08-16T16:16Z,23633,34728,42488,54292,61521,66243,79520,98569,113961,129582,145450,161558,176263,191961,209726
B161,80h,2015-08-16T16:15Z,24170,38685,46329,59275,67797,72190,86791,102440,120272,140016,149175,167335,181385,196414,210022
B157,80h,2015-08-16T16:15Z,24856,38710,46334,59300,67809,72177,86809,102428,120269,140040,149162,167348,181451,196455,210037
B150,80h,2015-08-16T16:15Z,24853,38711,46336,59315,67822,72176,86803,102429,120260,140042,149165,167370,181454,196472,210038
E105,80h,2015-08-16T17:01Z,25400,39069,48902,62397,72869,77017,91365,107148,123260,146681,155399,170356,183480,198350,210129
C248,80h,2015-08-16T16:32Z,25798,38086,46584,60529,69212,73920,88711,103649,128879,141693,153218,167526,182553,197244,210346
C037,80h,2015-08-16T16:31Z,25061,38042,46657,59794,68694,73725,86437,104194,123082,144044,154763,170100,184112,198143,210367
C229,80h,2015-08-16T16:31Z,24398,35909,42956,55660,66132,70349,84483,98649,117212,145457,154845,171469,185026,198568,210401
C091,80h,2015-08-16T16:31Z,25112,38040,46638,59791,68690,73720,86434,104195,124187,144051,154761,170095,184107,198141,210411
E104,80h,2015-08-16T17:01Z,25239,36587,44855,58024,65079,70533,83477,97295,123241,140688,152275,168246,183798,196709,210494
E206,80h,2015-08-16T17:01Z,25158,37604,45413,58334,66567,70745,83559,99240,126671,141169,151889,168123,182829,198466,210512
B123,80h,2015-08-16T16:16Z,27009,40892,48184,65203,73791,78542,92406,107735,124686,144207,152720,170501,185217,199009,210544
B047,80h,2015-08-16T16:16Z,24756,35750,43036,56926,75018,79714,93076,107236,123270,138422,158598,173056,187291,199405,210602
C236,80h,2015-08-16T16:31Z,25654,38415,46883,58404,67688,72172,87389,102181,132556,150563,159628,174525,187073,200151,210705
D071,80h,2015-08-16T16:46Z,25959,38457,46723,58589,66770,71601,84382,102456,120701,149146,157108,171958,184676,197629,210761
B219,80h,2015-08-16T16:16Z,26855,38946,48409,63061,69560,73792,88814,100838,119391,145311,155195,172310,185385,200180,210981
B218,80h,2015-08-16T16:16Z,26854,38951,48413,63063,69560,73822,88815,100859,119430,145317,155205,172315,185393,200215,210990
X037,84h,2015-08-17T04:59Z,25239,37562,45268,58110,69768,75125,90907,109084,122068,142268,151776,171501,188897,201287,211055
C087,80h,2015-08-16T16:31Z,28517,42039,51039,65627,75566,80318,94243,111558,126604,149110,157716,173096,186852,200040,211250
C001,80h,2015-08-16T16:31Z,26004,38209,45734,57839,67334,71806,85607,100770,128475,145734,155009,172124,185279,200139,211265
B018,80h,2015-08-16T16:16Z,25709,39310,46616,61385,71274,75896,88831,105600,126629,145486,154525,171439,186626,200581,211273
A197,80h,2015-08-16T16:01Z,25601,37676,45703,58323,66882,71656,85112,98223,115687,134392,150230,168375,184049,199076,211449
A146,80h,2015-08-16T16:01Z,25415,37686,45758,59292,66690,73663,86321,102071,133187,148607,158454,173393,186373,200647,211456
A087,80h,2015-08-16T16:01Z,24717,37616,47208,60420,69972,75163,90126,108732,132581,147480,156868,173569,187532,201088,211565
A073,80h,2015-08-16T16:01Z,24737,37628,47230,60431,70003,75177,90139,108735,132593,147509,156821,173583,187620,201130,211580
C009,80h,2015-08-16T16:31Z,26001,39893,48767,62336,71080,77497,92852,109748,129814,146894,156683,171636,186102,200122,211971
B048,80h,2015-08-16T16:16Z,27715,41222,50626,63891,72955,77673,93510,110249,126673,150928,158909,173935,186502,199434,212162
A097,80h,2015-08-16T16:01Z,24536,35899,44921,56366,64912,69161,83305,101703,120759,146043,154605,169344,184381,199063,212169
A070,80h,2015-08-16T16:01Z,24588,36661,44771,63756,72259,77076,91498,106933,122629,137099,157798,171912,186284,199245,212205
A113,80h,2015-08-16T16:01Z,27177,39647,48474,60944,69225,73755,88711,103222,118680,149090,158253,173884,188232,201129,212513
W005,84h,2015-08-17T04:48Z,26253,39161,46927,59156,77767,82894,98094,119808,134047,148914,162575,178688,192497,203136,212583
E077,80h,2015-08-16T17:01Z,28102,40601,49176,63193,72156,77051,91751,107707,125763,140334,152695,170347,182620,195604,212899
A127,80h,2015-08-16T16:01Z,24463,36609,44647,59030,67203,71912,84445,100371,119050,139367,163280,176746,188636,201655,213044
D089,80h,2015-08-16T16:45Z,25647,37993,46437,60361,68739,72986,87260,102943,125778,143570,153477,167892,183220,197824,213057
A132,80h,2015-08-16T16:01Z,23929,35655,43448,56541,67460,72147,88252,104297,129839,146042,158197,175802,189853,202137,213104
B100,80h,2015-08-16T16:16Z,25725,36725,44260,70122,76835,81902,97542,112763,137482,152276,161566,176331,188923,201210,213176
X284,84h,2015-08-17T05:00Z,26563,39299,47372,59329,69802,74870,90834,108751,123978,137684,149212,167983,189377,203082,213353
E207,80h,2015-08-16T17:01Z,25914,38200,46150,59846,67556,73045,87158,105581,123267,144363,153874,170476,185608,202581,213820
A017,80h,2015-08-16T16:01Z,22995,34454,42825,54549,66893,71713,84851,100547,119743,145815,155917,171853,187461,200351,214101
Y067,84h,2015-08-17T05:15Z,26905,38406,46549,59490,72306,78149,97454,113793,129324,143306,153751,177780,191917,204732,214235
X295,84h,2015-08-17T05:01Z,26577,40198,47871,61819,81732,86414,101214,114517,129838,143230,153274,181385,194036,205510,214561
E086,80h,2015-08-16T17:01Z,25346,36605,44022,57293,65415,70083,86009,104894,121681,143236,154605,172211,186719,200656,214686
D100,80h,2015-08-16T16:46Z,24991,37102,44806,60018,67345,71700,86204,101574,130890,147328,155569,170607,184150,198471,214794
B085,80h,2015-08-16T16:16Z,25729,38087,45711,58395,67667,72039,86854,103977,123942,144413,155175,172371,187361,203374,214842
D058,80h,2015-08-16T16:46Z,24992,37123,44807,60242,67360,71828,86315,101575,130873,147313,155828,170573,184792,198436,214845
B134,80h,2015-08-16T16:15Z,26932,39394,47835,61647,71246,76965,91588,107834,137482,151755,161160,176318,189677,203811,214851
B202,80h,2015-08-16T16:16Z,25238,38562,46646,59254,67082,71801,86427,101460,132064,148613,158040,173684,188088,203369,214884
S129,90h,2015-08-16T19:47Z,28166,39969,47433,60227,69555,74919,88893,107956,131408,145402,153590,168133,182807,198405,215051
Y209,84h,2015-08-17T05:15Z,26467,39371,47134,60822,69355,79553,93320,110029,127103,141717,155890,175697,192162,205585,215094
X061,84h,2015-08-17T05:00Z,25570,37732,46062,59254,69745,76364,95561,111779,125792,139980,150080,167888,191532,205311,215095
X060,84h,2015-08-17T05:00Z,25511,37749,46165,59280,69763,76387,95588,111806,125816,140026,150589,177635,191551,205366,215125
D065,80h,2015-08-16T16:46Z,24976,37407,46911,58611,68649,73494,88403,104890,122575,143178,152912,172174,189521,204954,215136
D064,80h,2015-08-16T16:46Z,24978,37411,46917,59221,68641,73506,89626,104916,123186,143090,152883,172435,189491,204956,215138
B091,80h,2015-08-16T16:16Z,25755,37646,45701,58873,67656,72026,86836,103966,123931,144403,155165,172358,187310,203393,215160
E064,80h,2015-08-16T17:01Z,29270,41321,49941,63835,72095,76833,93250,113883,135339,150349,160465,176501,189221,202752,215283
A094,80h,2015-08-16T16:01Z,23929,35649,43531,58426,67462,72143,88246,104286,129839,163371,170998,183901,195094,206018,215525
A056,80h,2015-08-16T16:01Z,26329,39055,47367,60267,69153,73747,87591,101822,118375,153271,161429,176463,190344,204693,215721
A075,80h,2015-08-16T16:01Z,25099,48480,56903,71323,78286,84130,96364,111265,131818,148501,156526,170485,185575,205042,215742
K073,90h,2015-08-16T18:16Z,28361,41598,50143,63453,73048,78207,92976,111605,135591,147983,157100,172952,189945,204610,215760
B131,80h,2015-08-16T16:16Z,25378,38699,47224,60618,69535,73829,87707,103516,122368,146643,156612,175210,189251,203360,215908
B169,80h,2015-08-16T16:16Z,25374,38807,47215,60613,69548,73846,87712,103350,122369,146761,156748,175219,189398,203509,215914
X119,84h,2015-08-17T04:59Z,26866,40621,47960,62247,70921,76228,102916,116818,130107,144178,153942,171499,186818,203231,215927
X087,84h,2015-08-17T04:59Z,26868,40621,48005,62227,70927,76230,102945,116815,130086,144161,153920,171453,186838,203227,215928
X225,84h,2015-08-17T04:59Z,26807,39310,47594,60655,70761,75894,91833,107410,121876,135782,145293,167777,184546,204669,216006
C084,80h,2015-08-16T16:31Z,26569,40095,49008,62819,73709,78567,92780,109259,126053,147399,157743,173603,186978,205881,216587
E061,80h,2015-08-16T17:01Z,26661,38208,46629,59009,67288,72223,88216,104012,124743,149654,160080,178051,193241,205997,216929
B197,80h,2015-08-16T16:16Z,22981,34022,40757,53162,60057,64080,77395,93049,111800,131397,142227,162391,179748,198167,216955
B025,80h,2015-08-16T16:16Z,25870,38699,47802,59430,70358,74957,89780,108984,128662,145777,157367,175132,190378,206869,216968
B002,80h,2015-08-16T16:16Z,26718,40693,47826,63021,72940,77998,94417,112559,129515,148112,159245,175458,190761,206891,216970
H177,90h,2015-08-16T17:47Z,29355,42922,51709,66183,74620,82220,95877,114501,131786,146077,157365,172912,187524,203613,217608
D130,80h,2015-08-16T16:46Z,25753,37831,52725,64475,73605,78002,93497,128835,142720,155858,164518,178977,192018,206781,217775
X041,84h,2015-08-17T05:00Z,25986,38015,45564,59824,67501,72513,95801,110056,125655,142057,151311,185605,197520,208589,218094
X088,84h,2015-08-17T04:59Z,25994,38026,45563,59838,67513,72535,95767,110087,125655,142086,151320,185608,197474,208598,218120
A117,80h,2015-08-16T16:01Z,24715,36686,44575,56417,64623,69167,81311,104766,120766,148516,157308,173710,189040,205483,218299
D224,80h,2015-08-16T16:46Z,26255,38961,47340,59616,70454,75447,88037,111969,130133,153243,162302,177843,190961,205007,218415
D177,80h,2015-08-16T16:46Z,24517,37577,44950,58649,65868,70242,87073,100860,136295,151290,161370,177340,190937,204996,218438
C140,80h,2015-08-16T16:46Z,26072,39213,48771,62207,71554,76124,89574,105434,122784,145825,155525,172353,187667,205232,218454
C255,80h,2015-08-16T16:31Z,24963,37961,46535,59561,72066,77000,90504,109394,136616,151842,160678,175428,192966,207843,218768
Z140,84h,2015-08-17T05:30Z,28349,41075,49841,64630,74867,80605,97125,112423,128175,142279,153545,181156,194421,206654,219273
B096,80h,2015-08-16T16:16Z,26119,40107,47493,60089,72247,76780,91391,104644,121526,153270,162390,178432,191944,206953,219286
C097,80h,2015-08-16T16:31Z,27233,38655,46612,60406,69277,73950,87461,104370,133920,149077,158936,177620,191980,205944,219331
X199,84h,2015-08-17T05:00Z,26709,39008,46877,59335,70419,75257,89884,106597,123974,137153,154501,173816,193426,206600,219536
X194,84h,2015-08-17T05:00Z,26662,39802,47878,60069,70386,75247,89874,106589,123969,136791,154495,173799,193391,206830,219536
B036,80h,2015-08-16T16:16Z,25382,36775,44237,56485,63778,68845,85162,102084,129541,148884,157925,175206,190862,205455,219623
D009,80h,2015-08-16T16:46Z,26082,39577,48834,62843,71488,76460,90713,123489,139880,153492,162500,178375,193731,206621,220014
D093,80h,2015-08-16T16:46Z,25508,38548,47238,60195,68621,73193,87539,105455,130493,145911,156349,172615,187919,206786,220049
D074,80h,2015-08-16T16:46Z,25520,38529,47274,60154,68615,73259,87514,105454,130498,145948,156346,172611,188140,206793,220051
D005,80h,2015-08-16T16:46Z,25656,41507,50536,65848,75076,80339,95036,113161,138103,153887,163188,178968,193775,206656,220059
D006,80h,2015-08-16T16:45Z,25055,36874,44185,55604,63187,67415,79652,96624,137605,151652,167576,183751,195332,207995,220066
D128,80h,2015-08-16T16:46Z,25081,38471,46340,61930,74631,79217,93230,108190,132153,146469,157923,172331,186193,206941,220143
D234,80h,2015-08-16T16:45Z,25538,39337,47290,59239,67766,72538,86327,103207,121787,136951,158404,174790,189790,206973,220160
Y031,84h,2015-08-17T05:15Z,25978,38333,46945,60427,71445,77422,101127,116926,130675,145082,155962,179825,196546,209578,220163
B081,80h,2015-08-16T16:16Z,26289,38689,46872,60781,69323,74617,88827,104026,122332,141699,157721,173824,189515,206811,220249
X095,84h,2015-08-17T05:00Z,25162,37187,45746,58551,80642,86761,105781,125704,139501,152797,161350,184553,197971,209400,220558
B135,80h,2015-08-16T16:15Z,26020,40863,48900,62085,69806,75334,90292,105696,133474,148295,157766,174913,190146,207059,220649
Y020,84h,2015-08-17T05:15Z,28493,40830,49023,61918,69936,78938,94679,113473,129667,143734,154050,175504,193182,206791,220706
C039,80h,2015-08-16T16:31Z,27879,42042,51909,68506,77229,83491,97685,114758,132241,158190,166900,181655,194635,207560,220987
B006,80h,2015-08-16T16:16Z,27498,39882,47432,61053,75149,79775,94847,110722,142435,155317,164422,180465,194958,208503,221075
J234,90h,2015-08-16T18:02Z,30420,43585,52232,66544,75765,80558,94723,111719,131714,148895,159438,175789,190356,207790,221156
X267,84h,2015-08-17T04:59Z,25565,38458,46138,60529,71297,77351,94455,108937,124436,141604,156692,173170,195152,208512,221202
Y224,84h,2015-08-17T05:15Z,25487,37316,45058,57388,66272,70942,91705,105228,119182,133187,168354,184497,197869,210938,221316
Z051,84h,2015-08-17T05:30Z,28201,41895,51377,65993,79810,85220,103172,117382,134682,148328,159183,184350,196835,210258,221346
E033,80h,2015-08-16T17:01Z,25230,38575,48221,62500,73448,78827,94077,117587,137820,155468,163687,177945,192857,208419,221501
A215,80h,2015-08-16T16:01Z,26348,39011,46596,58856,66619,70978,84851,100467,116988,133628,147304,167706,187462,208118,221690
Y257,84h,2015-08-17T05:15Z,25886,38345,45888,59123,67942,73290,100973,115855,130568,146002,156558,172231,198624,212091,221804
B162,80h,2015-08-16T16:16Z,27505,43993,52753,66004,81435,86791,101718,121100,138579,158022,167445,180799,196214,209760,221863
X014,84h,2015-08-17T05:00Z,25990,38025,45566,59844,67513,72540,96455,109939,125356,141859,151329,185350,197382,208703,222120
Z020,84h,2015-08-17T05:30Z,28001,40671,49788,63294,73572,79607,97234,112687,128593,153730,163479,181440,196546,211084,222242
E188,80h,2015-08-16T17:01Z,27273,39283,48913,63688,73473,78513,93909,112124,133977,150411,160479,177087,193597,209908,222486
E156,80h,2015-08-16T17:01Z,26801,39511,48916,63691,73485,78498,93955,112099,133979,150415,160572,177093,193679,209945,222495
E230,80h,2015-08-16T17:01Z,25982,38217,46377,58853,67729,72184,85007,102861,135192,150703,160529,176447,189274,208984,222520
A125,80h,2015-08-16T16:01Z,24696,35888,43973,56406,63775,69180,87197,102319,124925,142743,157057,173354,188886,205066,222669
B171,80h,2015-08-16T16:16Z,23033,36409,43668,57432,71866,76084,95369,108640,141293,155519,167444,180701,196606,211026,223019
X224,84h,2015-08-17T05:01Z,27301,40318,48879,62148,73786,79082,96324,119465,135039,150025,160068,180604,193332,209225,223021
C179,80h,2015-08-16T16:31Z,28041,44354,53993,69522,77450,82006,96966,112843,147289,160070,169591,183008,196201,210028,223058
B010,80h,2015-08-16T16:16Z,26042,39179,47925,61164,71316,76938,92022,108647,127467,149515,159582,178109,194714,210208,223151
B236,80h,2015-08-16T16:16Z,24220,36682,44244,57882,67885,74005,90509,108238,127257,148013,158458,176348,192641,211799,223339
E065,80h,2015-08-16T17:01Z,25251,37080,46097,58754,68510,73368,86117,100557,116652,137956,148471,170633,195719,211473,223363
X166,84h,2015-08-17T04:59Z,26798,39279,47128,60582,76694,88583,102740,118377,133977,148237,170115,186847,199708,212730,223502
X181,84h,2015-08-17T04:59Z,26798,39281,47130,60583,76689,88587,102750,118378,133998,148328,170114,186849,199761,212762,223503
A092,80h,2015-08-16T16:01Z,25689,37692,44856,69225,76512,81098,94492,110283,127401,155354,163010,176769,200748,212704,223627
X071,84h,2015-08-17T04:59Z,25532,36875,45215,56847,65462,75405,102220,116704,130176,144179,154624,183437,197660,211958,223861
D040,80h,2015-08-16T16:45Z,25698,37351,45678,64924,73855,78583,91745,109082,134276,150477,160090,177259,194108,210825,223921
A072,80h,2015-08-16T16:01Z,27188,39981,47536,59640,69135,73602,87387,102565,130611,147770,156924,178460,194005,209938,223924
E015,80h,2015-08-16T17:01Z,27894,40580,48482,61884,71080,76535,92237,109658,137304,152722,162041,178027,193452,209767,223931
A119,80h,2015-08-16T16:01Z,25357,37663,46539,58780,68982,74189,89011,105516,145075,159158,167116,181684,196344,211912,224016
A051,80h,2015-08-16T16:01Z,25352,37665,46522,58771,68983,74198,88987,105694,145080,159158,167129,181707,196348,211911,224017
A052,80h,2015-08-16T16:01Z,25348,37665,46538,58772,68960,74197,88986,105517,145073,159151,167119,181648,196352,211913,224018
A116,80h,2015-08-16T16:01Z,26328,38950,47361,60226,68978,74208,89017,105539,145090,159162,167126,181690,196335,211915,224018
