code,geography,category,value
E06000002,LA,39,2944
E06000002,LA,40,346
E06000002,LA,41,256
E06000002,LA,42,44
E06000002,LA,43,166
E06000002,LA,44,103
E06000002,LA,45,43
E06000002,LA,46,217
E06000002,LA,47,19
E06000002,LA,48,103
E06000002,LA,49,52
E06000002,LA,50,2
E06000002,LA,51,34
E06000002,LA,52,59
E06000002,LA,53,31
E06000002,LA,54,36
E06000002,LA,55,68
E06000002,LA,56,10
E06000002,LA,57,0
E06000002,LA,58,5
E06000002,LA,59,0
E06000003,LA,-8,0
E06000003,LA,1,129833
E06000003,LA,2,373
E06000003,LA,3,1896
E06000003,LA,4,443
E06000003,LA,5,1
E06000003,LA,6,4
E06000003,LA,7,216
E06000003,LA,8,49
E06000003,LA,9,489
E06000003,LA,10,61
E06000003,LA,11,26
E06000003,LA,12,58
E06000003,LA,13,156
E06000003,LA,14,46
E06000003,LA,15,215
E06000003,LA,16,133
E06000003,LA,17,201
E06000003,LA,18,4
E06000003,LA,19,38
E06000003,LA,20,146
E06000003,LA,21,74
E06000003,LA,22,16
E06000003,LA,23,41
E06000003,LA,24,26
E06000003,LA,25,32
E06000003,LA,26,3
E06000003,LA,27,207
E06000003,LA,28,56
E06000003,LA,29,71
E06000003,LA,30,1
E06000003,LA,31,39
E06000003,LA,32,60
E06000003,LA,33,316
E06000003,LA,34,79
E06000003,LA,35,53
E06000003,LA,36,15
E06000003,LA,37,18
E06000003,LA,38,113
E06000003,LA,39,90
E06000003,LA,40,75
E06000003,LA,41,56
E06000003,LA,42,2
E06000003,LA,43,87
E06000003,LA,44,28
E06000003,LA,45,45
E06000003,LA,46,116
E06000003,LA,47,7
E06000003,LA,48,96
E06000003,LA,49,68
E06000003,LA,50,1
E06000003,LA,51,24
E06000003,LA,52,41
E06000003,LA,53,16
E06000003,LA,54,26
E06000003,LA,55,94
E06000003,LA,56,46
E06000003,LA,57,0
E06000003,LA,58,6
E06000003,LA,59,0
E06000004,LA,-8,0
E06000004,LA,1,180464
E06000004,LA,2,498
E06000004,LA,3,2677
E06000004,LA,4,684
E06000004,LA,5,1
E06000004,LA,6,4
E06000004,LA,7,382
E06000004,LA,8,85
E06000004,LA,9,702
E06000004,LA,10,161
E06000004,LA,11,65
E06000004,LA,12,221
E06000004,LA,13,270
E06000004,LA,14,75
E06000004,LA,15,537
E06000004,LA,16,542
E06000004,LA,17,460
E06000004,LA,18,9
E06000004,LA,19,68
E06000004,LA,20,318
E06000004,LA,21,417
E06000004,LA,22,84
E06000004,LA,23,350
E06000004,LA,24,227
E06000004,LA,25,100
E06000004,LA,26,14
E06000004,LA,27,352
E06000004,LA,28,385
