code,geography,category,value
E02000079,MSOA,Female,4633
E02000079,MSOA,Male,4137
E02000080,MSOA,Female,5147
E02000080,MSOA,Male,4918
E02000081,MSOA,Female,4336
E02000081,MSOA,Male,3970
E02000082,MSOA,Female,4702
E02000082,MSOA,Male,4634
E02000083,MSOA,Female,5817
E02000083,MSOA,Male,5453
E02000084,MSOA,Female,5717
E02000084,MSOA,Male,5398
E02000085,MSOA,Female,4173
E02000085,MSOA,Male,3788
E02000086,MSOA,Female,3718
E02000086,MSOA,Male,3460
E02000087,MSOA,Female,4195
E02000087,MSOA,Male,4014
E02000088,MSOA,Female,3979
E02000088,MSOA,Male,3771
E02000089,MSOA,Female,4000
E02000089,MSOA,Male,3869
E02000090,MSOA,Female,5141
E02000090,MSOA,Male,4497
E02000091,MSOA,Female,5378
E02000091,MSOA,Male,4786
E02000092,MSOA,Female,3607
E02000092,MSOA,Male,3146
E02000093,MSOA,Female,5894
E02000093,MSOA,Male,5983
E02000094,MSOA,Female,5212
E02000094,MSOA,Male,5250
E02000095,MSOA,Female,5141
E02000095,MSOA,Male,5320
E02000096,MSOA,Female,3867
E02000096,MSOA,Male,3765
E02000097,MSOA,Female,4776
E02000097,MSOA,Male,4756
E02000098,MSOA,Female,4468
E02000098,MSOA,Male,4276
E02000099,MSOA,Female,4670
E02000099,MSOA,Male,4890
E02000100,MSOA,Female,4303
E02000100,MSOA,Male,4016
E02000101,MSOA,Female,5204
E02000101,MSOA,Male,4733
E02000102,MSOA,Female,4141
E02000102,MSOA,Male,4187
E02000103,MSOA,Female,5198
E02000103,MSOA,Male,4775
E02000104,MSOA,Female,3718
E02000104,MSOA,Male,3787
E02000105,MSOA,Female,4869
E02000105,MSOA,Male,4975
E02000106,MSOA,Female,5162
E02000106,MSOA,Male,5191
E02000107,MSOA,Female,5562
E02000107,MSOA,Male,5375
E02000108,MSOA,Female,3644
E02000108,MSOA,Male,3615
E02000110,MSOA,Female,4159
E02000110,MSOA,Male,4016
E02000111,MSOA,Female,5499
E02000111,MSOA,Male,5785
E02000112,MSOA,Female,5771
E02000112,MSOA,Male,5978
E02000113,MSOA,Female,5076
E02000113,MSOA,Male,4554
E02000114,MSOA,Female,4573
E02000114,MSOA,Male,4423
E02000115,MSOA,Female,4359
E02000115,MSOA,Male,4263
E02000116,MSOA,Female,4519
E02000116,MSOA,Male,4030
E02000117,MSOA,Female,6872
E02000117,MSOA,Male,5861
E02000118,MSOA,Female,5570
E02000118,MSOA,Male,5724
E02000119,MSOA,Female,5559
E02000119,MSOA,Male,5065
E02000120,MSOA,Female,4738
E02000120,MSOA,Male,4279
E02000121,MSOA,Female,6124
E02000121,MSOA,Male,6116
E02000122,MSOA,Female,4249
E02000122,MSOA,Male,3928
E02000123,MSOA,Female,7143
E02000123,MSOA,Male,6435
E02000124,MSOA,Female,5331
E02000124,MSOA,Male,4623
E02000125,MSOA,Female,5270
E02000125,MSOA,Male,4671
E02000126,MSOA,Female,4243
E02000126,MSOA,Male,3951
E02000127,MSOA,Female,4963
E02000127,MSOA,Male,4367
E02000128,MSOA,Female,3999
E02000128,MSOA,Male,3790
E02000130,MSOA,Female,4471
E02000130,MSOA,Male,3955
E02000131,MSOA,Female,5474
E02000131,MSOA,Male,5011
E02000132,MSOA,Female,5089
E02000132,MSOA,Male,4743
E02000133,MSOA,Female,5594
E02000133,MSOA,Male,5159
E02000134,MSOA,Female,6112
E02000134,MSOA,Male,5639
E02000135,MSOA,Female,5270
E02000135,MSOA,Male,4601
E02000136,MSOA,Female,3011
E02000136,MSOA,Male,2733
E02000137,MSOA,Female,4423
E02000137,MSOA,Male,3979
E02000138,MSOA,Female,4462
E02000138,MSOA,Male,4040
E02000139,MSOA,Female,4001
E02000139,MSOA,Male,3713
E02000140,MSOA,Female,4562
