code,geography,category,value
E02000135,MSOA,communal,156
E02000136,MSOA,household,5595
E02000136,MSOA,communal,150
E02000137,MSOA,household,8272
E02000137,MSOA,communal,128
E02000138,MSOA,household,8495
E02000138,MSOA,communal,7
E02000139,MSOA,household,7636
E02000139,MSOA,communal,78
E02000140,MSOA,household,8661
E02000140,MSOA,communal,18
E02000141,MSOA,household,7204
E02000141,MSOA,communal,28
E02000142,MSOA,household,8682
E02000142,MSOA,communal,136
E02000144,MSOA,household,10027
E02000144,MSOA,communal,36
E02000145,MSOA,household,8820
E02000145,MSOA,communal,4
E02000146,MSOA,household,9539
E02000146,MSOA,communal,163
E02000147,MSOA,household,8190
E02000147,MSOA,communal,0
E02000148,MSOA,household,6721
E02000148,MSOA,communal,2
E02000149,MSOA,household,8166
E02000149,MSOA,communal,0
E02000150,MSOA,household,8419
E02000150,MSOA,communal,97
E02000151,MSOA,household,7543
E02000151,MSOA,communal,0
E02000152,MSOA,household,7954
E02000152,MSOA,communal,10
E02000153,MSOA,household,8106
E02000153,MSOA,communal,0
E02000154,MSOA,household,8526
E02000154,MSOA,communal,3
E02000155,MSOA,household,7156
E02000155,MSOA,communal,0
E02000156,MSOA,household,12236
E02000156,MSOA,communal,56
E02000157,MSOA,household,8367
E02000157,MSOA,communal,0
E02000158,MSOA,household,7788
E02000158,MSOA,communal,0
E02000159,MSOA,household,7117
E02000159,MSOA,communal,0
E02000160,MSOA,household,8031
E02000160,MSOA,communal,77
E02000161,MSOA,household,8652
E02000161,MSOA,communal,50
E02000162,MSOA,household,7045
E02000162,MSOA,communal,76
E02000163,MSOA,household,7716
E02000163,MSOA,communal,0
E02000165,MSOA,household,7172
E02000165,MSOA,communal,0
