code,geography,catgory,value
E07000061,LA,3,82
E07000061,LA,4,11568
E07000061,LA,5,700
E07000061,LA,6,20802
E07000061,LA,7,890
E07000061,LA,8,1790
E07000061,LA,9,7422
E07000061,LA,10,5660
E07000062,LA,-8,16263
E07000062,LA,1,26978
E07000062,LA,2,508
E07000062,LA,3,105
E07000062,LA,4,11634
E07000062,LA,5,616
E07000062,LA,6,20154
E07000062,LA,7,748
E07000062,LA,8,1745
E07000062,LA,9,6852
E07000062,LA,10,4033
E07000063,LA,-8,16662
E07000063,LA,1,37896
E07000063,LA,2,748
E07000063,LA,3,90
E07000063,LA,4,10647
E07000063,LA,5,688
E07000063,LA,6,17456
E07000063,LA,7,711
E07000063,LA,8,1516
E07000063,LA,9,6188
E07000063,LA,10,5802
E07000064,LA,-8,13449
E07000064,LA,1,37531
E07000064,LA,2,438
E07000064,LA,3,69
E07000064,LA,4,9584
E07000064,LA,5,418
E07000064,LA,6,15348
E07000064,LA,7,781
E07000064,LA,8,1324
E07000064,LA,9,5984
E07000064,LA,10,6384
E07000065,LA,-8,26301
E07000065,LA,1,68233
E07000065,LA,2,606
E07000065,LA,3,162
E07000065,LA,4,16466
E07000065,LA,5,670
E07000065,LA,6,24751
E07000065,LA,7,940
E07000065,LA,8,2071
E07000065,LA,9,8918
E07000065,LA,10,8707
E07000066,LA,-8,38905
E07000066,LA,1,64677
E07000066,LA,2,271
E07000066,LA,3,190
E07000066,LA,4,21579
E07000066,LA,5,732
E07000066,LA,6,37411
E07000066,LA,7,1515
E07000066,LA,8,3027
E07000066,LA,9,10157
E07000066,LA,10,8318
E07000067,LA,-8,28690
E07000067,LA,1,59616
E07000067,LA,2,346
E07000067,LA,3,104
E07000067,LA,4,19078
E07000067,LA,5,710
E07000067,LA,6,26845
E07000067,LA,7,900
E07000067,LA,8,1999
E07000067,LA,9,8616
E07000067,LA,10,7131
E07000068,LA,-8,14160
E07000068,LA,1,29719
E07000068,LA,2,130
E07000068,LA,3,77
E07000068,LA,4,8146
E07000068,LA,5,306
E07000068,LA,6,14652
E07000068,LA,7,619
E07000068,LA,8,1068
E07000068,LA,9,3875
E07000068,LA,10,3668
E07000069,LA,-8,15175
E07000069,LA,1,35645
E07000069,LA,2,127
E07000069,LA,3,76
E07000069,LA,4,9826
E07000069,LA,5,308
E07000069,LA,6,16278
E07000069,LA,7,504
E07000069,LA,8,1132
E07000069,LA,9,4490
E07000069,LA,10,5595
E07000070,LA,-8,33677
E07000070,LA,1,70022
E07000070,LA,2,322
E07000070,LA,3,159
E07000070,LA,4,19768
E07000070,LA,5,826
E07000070,LA,6,33410
E07000070,LA,7,1282
E07000070,LA,8,2246
E07000070,LA,9,9377
E07000070,LA,10,7999
E07000071,LA,-8,36357
E07000071,LA,1,67484
E07000071,LA,2,490
E07000071,LA,3,166
E07000071,LA,4,21922
E07000071,LA,5,995
E07000071,LA,6,37492
E07000071,LA,7,1373
E07000071,LA,8,2873
E07000071,LA,9,10625
E07000071,LA,10,7842
E07000072,LA,-8,24996
E07000072,LA,1,50458
E07000072,LA,2,304
E07000072,LA,3,148
E07000072,LA,4,13947
E07000072,LA,5,582
E07000072,LA,6,27357
E07000072,LA,7,1325
E07000072,LA,8,1739
E07000072,LA,9,6784
E07000072,LA,10,6320
E07000073,LA,-8,20226
E07000073,LA,1,29066
E07000073,LA,2,176
E07000073,LA,3,110
E07000073,LA,4,11082
E07000073,LA,5,424
E07000073,LA,6,20049
E07000073,LA,7,1042
E07000073,LA,8,1398
E07000073,LA,9,5547
E07000073,LA,10,3852
E07000074,LA,-8,10780
E07000074,LA,1,27970
E07000074,LA,2,132
E07000074,LA,3,54
E07000074,LA,4,7478
E07000074,LA,5,232
E07000074,LA,6,10829
E07000074,LA,7,378
E07000074,LA,8,842
E07000074,LA,9,3507
E07000074,LA,10,3517
E07000075,LA,-8,14951
E07000075,LA,1,35599
E07000075,LA,2,160
E07000075,LA,3,91
E07000075,LA,4,9192
E07000075,LA,5,242
E07000075,LA,6,14604
E07000075,LA,7,439
E07000075,LA,8,989
E07000075,LA,9,4300
E07000075,LA,10,4802
E07000076,LA,-8,23397
E07000076,LA,1,55640
E07000076,LA,2,342
E07000076,LA,3,132
E07000076,LA,4,16436
E07000076,LA,5,668
E07000076,LA,6,26468
E07000076,LA,7,1127
E07000076,LA,8,2458
E07000076,LA,9,9754
E07000076,LA,10,10213
E07000077,LA,-8,17755
E07000077,LA,1,38063
E07000077,LA,2,194
E07000077,LA,3,85
E07000077,LA,4,9643
E07000077,LA,5,323
E07000077,LA,6,14306
E07000077,LA,7,609
E07000077,LA,8,1174
E07000077,LA,9,4391
E07000077,LA,10,3926
E07000078,LA,-8,19691
E07000078,LA,1,40556
E07000078,LA,2,292
E07000078,LA,3,60
E07000078,LA,4,14450
E07000078,LA,5,648
E07000078,LA,6,25050
E07000078,LA,7,835
E07000078,LA,8,1506
E07000078,LA,9,6826
E07000078,LA,10,5369
E07000079,LA,-8,14455
E07000079,LA,1,39368
E07000079,LA,2,310
E07000079,LA,3,50
E07000079,LA,4,9332
E07000079,LA,5,388
E07000079,LA,6,14171
E07000079,LA,7,631
E07000079,LA,8,1184
E07000079,LA,9,4991
E07000079,LA,10,4888
E07000080,LA,-8,13940
E07000080,LA,1,35251
E07000080,LA,2,240
E07000080,LA,3,54
E07000080,LA,4,9958
E07000080,LA,5,338
E07000080,LA,6,14250
E07000080,LA,7,482
E07000080,LA,8,1112
E07000080,LA,9,4746
E07000080,LA,10,4721
E07000081,LA,-8,25475
E07000081,LA,1,44644
E07000081,LA,2,280
E07000081,LA,3,91
E07000081,LA,4,15571
E07000081,LA,5,786
E07000081,LA,6,28084
E07000081,LA,7,1030
E07000081,LA,8,1888
E07000081,LA,9,7455
E07000081,LA,10,5318
E07000082,LA,-8,20770
E07000082,LA,1,48947
E07000082,LA,2,361
E07000082,LA,3,119
E07000082,LA,4,13858
E07000082,LA,5,534
E07000082,LA,6,20257
E07000082,LA,7,671
E07000082,LA,8,1623
E07000082,LA,9,6811
E07000082,LA,10,5932
E07000083,LA,-8,17529
E07000083,LA,1,38691
E07000083,LA,2,218
E07000083,LA,3,64
E07000083,LA,4,11056
E07000083,LA,5,466
E07000083,LA,6,14730
E07000083,LA,7,495
E07000083,LA,8,1155
E07000083,LA,9,5181
E07000083,LA,10,4687
E07000084,LA,-8,35234
E07000084,LA,1,72205
E07000084,LA,2,463
E07000084,LA,3,134
E07000084,LA,4,21706
E07000084,LA,5,832
E07000084,LA,6,32670
E07000084,LA,7,1599
E07000084,LA,8,2391
E07000084,LA,9,9270
E07000084,LA,10,7372
E07000085,LA,-8,21796
E07000085,LA,1,54217
E07000085,LA,2,347
E07000085,LA,3,117
E07000085,LA,4,12652
E07000085,LA,5,442
E07000085,LA,6,19493
E07000085,LA,7,779
E07000085,LA,8,1665
E07000085,LA,9,6548
E07000085,LA,10,6056
E07000086,LA,-8,26106
E07000086,LA,1,53625
E07000086,LA,2,375
E07000086,LA,3,82
E07000086,LA,4,16210
E07000086,LA,5,632
E07000086,LA,6,22400
E07000086,LA,7,776
E07000086,LA,8,1899
E07000086,LA,9,7367
E07000086,LA,10,5986
E07000087,LA,-8,18790
E07000087,LA,1,49518
E07000087,LA,2,372
E07000087,LA,3,102
E07000087,LA,4,11800
E07000087,LA,5,482
E07000087,LA,6,17414
E07000087,LA,7,643
E07000087,LA,8,1315
E07000087,LA,9,6106
E07000087,LA,10,6162
E07000088,LA,-8,14730
E07000088,LA,1,29334
E07000088,LA,2,254
E07000088,LA,3,57
E07000088,LA,4,9316
E07000088,LA,5,402
E07000088,LA,6,14813
E07000088,LA,7,509
E07000088,LA,8,1447
E07000088,LA,9,5721
E07000088,LA,10,4252
E07000089,LA,-8,19003
E07000089,LA,1,42714
E07000089,LA,2,248
E07000089,LA,3,66
E07000089,LA,4,9518
E07000089,LA,5,336
E07000089,LA,6,14966
E07000089,LA,7,652
E07000089,LA,8,1124
E07000089,LA,9,4669
E07000089,LA,10,4347
E07000090,LA,-8,21328
E07000090,LA,1,46949
E07000090,LA,2,288
E07000090,LA,3,88
E07000090,LA,4,14394
E07000090,LA,5,512
E07000090,LA,6,22254
E07000090,LA,7,782
E07000090,LA,8,1879
E07000090,LA,9,7568
E07000090,LA,10,7058
E07000091,LA,-8,26899
E07000091,LA,1,75533
E07000091,LA,2,424
E07000091,LA,3,134
E07000091,LA,4,18011
E07000091,LA,5,676
E07000091,LA,6,27173
E07000091,LA,7,1241
E07000091,LA,8,2281
E07000091,LA,9,10251
E07000091,LA,10,10762
E07000092,LA,-8,18885
E07000092,LA,1,36631
E07000092,LA,2,238
E07000092,LA,3,97
E07000092,LA,4,10504
E07000092,LA,5,514
E07000092,LA,6,19369
E07000092,LA,7,1572
E07000092,LA,8,1514
E07000092,LA,9,5268
E07000092,LA,10,3714
E07000093,LA,-8,23565
E07000093,LA,1,54567
E07000093,LA,2,315
E07000093,LA,3,100
E07000093,LA,4,14212
E07000093,LA,5,555
E07000093,LA,6,20108
E07000093,LA,7,890
E07000093,LA,8,1708
E07000093,LA,9,6824
E07000093,LA,10,6020
E07000094,LA,-8,22130
E07000094,LA,1,51211
E07000094,LA,2,290
E07000094,LA,3,73
E07000094,LA,4,11826
E07000094,LA,5,542
E07000094,LA,6,21778
E07000094,LA,7,950
E07000094,LA,8,1485
E07000094,LA,9,5860
E07000094,LA,10,5659
E07000095,LA,-8,19570
E07000095,LA,1,34683
E07000095,LA,2,124
E07000095,LA,3,133
E07000095,LA,4,9854
E07000095,LA,5,301
E07000095,LA,6,21778
E07000095,LA,7,903
E07000095,LA,8,1460
E07000095,LA,9,5311
E07000095,LA,10,4657
E07000096,LA,-8,31199
E07000096,LA,1,57000
E07000096,LA,2,320
E07000096,LA,3,146
E07000096,LA,4,16400
E07000096,LA,5,647
E07000096,LA,6,28787
E07000096,LA,7,1235
E07000096,LA,8,2307
E07000096,LA,9,8319
E07000096,LA,10,6490
E07000098,LA,-8,21575
E07000098,LA,1,41174
E07000098,LA,2,177
E07000098,LA,3,118
E07000098,LA,4,8204
E07000098,LA,5,344
E07000098,LA,6,22361
E07000098,LA,7,1205
E07000098,LA,8,1314
E07000098,LA,9,5633
E07000098,LA,10,4707
E07000099,LA,-8,25433
E07000099,LA,1,50999
E07000099,LA,2,322
E07000099,LA,3,94
E07000099,LA,4,15049
E07000099,LA,5,622
E07000099,LA,6,24097
E07000099,LA,7,827
E07000099,LA,8,1833
E07000099,LA,9,6781
E07000099,LA,10,6092
E07000102,LA,-8,18722
E07000102,LA,1,37656
E07000102,LA,2,154
E07000102,LA,3,94
E07000102,LA,4,7634
E07000102,LA,5,332
E07000102,LA,6,17950
E07000102,LA,7,910
E07000102,LA,8,1072
E07000102,LA,9,4418
E07000102,LA,10,4141
E07000103,LA,-8,21282
E07000103,LA,1,35782
E07000103,LA,2,166
E07000103,LA,3,94
E07000103,LA,4,9408
E07000103,LA,5,442
E07000103,LA,6,22868
E07000103,LA,7,1872
E07000103,LA,8,1479
E07000103,LA,9,4743
E07000103,LA,10,3397
E07000105,LA,-8,25910
E07000105,LA,1,50491
E07000105,LA,2,351
E07000105,LA,3,119
E07000105,LA,4,14890
E07000105,LA,5,656
E07000105,LA,6,23850
E07000105,LA,7,1359
E07000105,LA,8,1702
E07000105,LA,9,6630
E07000105,LA,10,5822
E07000106,LA,-8,24269
E07000106,LA,1,52627
E07000106,LA,2,554
E07000106,LA,3,102
E07000106,LA,4,16129
E07000106,LA,5,792
E07000106,LA,6,34507
E07000106,LA,7,1275
E07000106,LA,8,2104
E07000106,LA,9,8303
E07000106,LA,10,7536
E07000107,LA,-8,26039
E07000107,LA,1,40336
E07000107,LA,2,209
E07000107,LA,3,126
E07000107,LA,4,13674
E07000107,LA,5,504
E07000107,LA,6,22639
E07000107,LA,7,1206
E07000107,LA,8,1720
E07000107,LA,9,5435
E07000107,LA,10,4134
E07000108,LA,-8,19886
E07000108,LA,1,42219
E07000108,LA,2,502
E07000108,LA,3,93
E07000108,LA,4,13874
E07000108,LA,5,610
E07000108,LA,6,21028
E07000108,LA,7,844
E07000108,LA,8,1883
E07000108,LA,9,7138
E07000108,LA,10,6307
E07000109,LA,-8,22318
E07000109,LA,1,37583
E07000109,LA,2,195
E07000109,LA,3,130
E07000109,LA,4,10926
E07000109,LA,5,416
E07000109,LA,6,21692
E07000109,LA,7,1268
E07000109,LA,8,1695
E07000109,LA,9,5212
E07000109,LA,10,4951
E07000110,LA,-8,33620
E07000110,LA,1,66290
E07000110,LA,2,408
E07000110,LA,3,134
E07000110,LA,4,20516
E07000110,LA,5,860
E07000110,LA,6,31174
E07000110,LA,7,1674
E07000110,LA,8,2412
E07000110,LA,9,8711
E07000110,LA,10,7658
E07000111,LA,-8,23759
E07000111,LA,1,48856
E07000111,LA,2,272
E07000111,LA,3,129
E07000111,LA,4,11780
E07000111,LA,5,440
E07000111,LA,6,19877
E07000111,LA,7,904
E07000111,LA,8,1534
E07000111,LA,9,5970
E07000111,LA,10,5884
E07000112,LA,-8,18187
E07000112,LA,1,39921
E07000112,LA,2,364
E07000112,LA,3,90
E07000112,LA,4,12703
E07000112,LA,5,570
E07000112,LA,6,20271
E07000112,LA,7,891
E07000112,LA,8,1692
E07000112,LA,9,7044
E07000112,LA,10,6129
E07000113,LA,-8,29673
E07000113,LA,1,52364
E07000113,LA,2,400
E07000113,LA,3,119
E07000113,LA,4,19466
E07000113,LA,5,775
E07000113,LA,6,27656
E07000113,LA,7,1121
E07000113,LA,8,2366
E07000113,LA,9,7814
E07000113,LA,10,6922
E07000114,LA,-8,25002
E07000114,LA,1,46417
E07000114,LA,2,489
E07000114,LA,3,116
E07000114,LA,4,17090
E07000114,LA,5,780
E07000114,LA,6,28001
E07000114,LA,7,975
E07000114,LA,8,2616
E07000114,LA,9,9738
E07000114,LA,10,7633
E07000115,LA,-8,26485
E07000115,LA,1,51851
E07000115,LA,2,280
E07000115,LA,3,129
E07000115,LA,4,14584
E07000115,LA,5,476
E07000115,LA,6,21985
E07000115,LA,7,805
E07000115,LA,8,1778
E07000115,LA,9,6686
E07000115,LA,10,6026
E07000116,LA,-8,22492
E07000116,LA,1,44798
E07000116,LA,2,268
E07000116,LA,3,92
E07000116,LA,4,11810
E07000116,LA,5,454
E07000116,LA,6,19797
E07000116,LA,7,856
E07000116,LA,8,1553
E07000116,LA,9,6238
E07000116,LA,10,5022
E07000117,LA,-8,19441
E07000117,LA,1,29912
E07000117,LA,2,142
E07000117,LA,3,45
E07000117,LA,4,10740
E07000117,LA,5,423
E07000117,LA,6,20295
E07000117,LA,7,1126
E07000117,LA,8,1716
E07000117,LA,9,5489
E07000117,LA,10,4418
E07000118,LA,-8,21357
E07000118,LA,1,44703
E07000118,LA,2,266
E07000118,LA,3,60
E07000118,LA,4,13792
E07000118,LA,5,560
E07000118,LA,6,20438
E07000118,LA,7,597
E07000118,LA,8,1613
E07000118,LA,9,6419
E07000118,LA,10,5226
E07000119,LA,-8,12107
E07000119,LA,1,32587
E07000119,LA,2,292
E07000119,LA,3,57
E07000119,LA,4,8512
E07000119,LA,5,384
E07000119,LA,6,13736
E07000119,LA,7,535
E07000119,LA,8,1175
E07000119,LA,9,5363
E07000119,LA,10,5035
E07000120,LA,-8,16599
E07000120,LA,1,26372
E07000120,LA,2,148
E07000120,LA,3,40
E07000120,LA,4,9604
E07000120,LA,5,343
E07000120,LA,6,17329
E07000120,LA,7,846
E07000120,LA,8,1593
E07000120,LA,9,4724
E07000120,LA,10,3882
E07000121,LA,-8,23025
E07000121,LA,1,47440
E07000121,LA,2,412
E07000121,LA,3,76
E07000121,LA,4,15526
E07000121,LA,5,728
E07000121,LA,6,29651
E07000121,LA,7,1032
E07000121,LA,8,2126
E07000121,LA,9,7804
E07000121,LA,10,6883
E07000122,LA,-8,20533
E07000122,LA,1,33271
E07000122,LA,2,170
E07000122,LA,3,53
E07000122,LA,4,9661
E07000122,LA,5,356
E07000122,LA,6,18368
E07000122,LA,7,1812
E07000122,LA,8,1591
E07000122,LA,9,5042
E07000122,LA,10,4360
E07000123,LA,-8,29074
E07000123,LA,1,45844
E07000123,LA,2,220
E07000123,LA,3,72
E07000123,LA,4,14777
E07000123,LA,5,728
E07000123,LA,6,34089
E07000123,LA,7,1762
E07000123,LA,8,2105
E07000123,LA,9,7249
E07000123,LA,10,5857
E07000124,LA,-8,9895
E07000124,LA,1,26327
E07000124,LA,2,102
E07000124,LA,3,25
E07000124,LA,4,6558
E07000124,LA,5,197
E07000124,LA,6,9812
E07000124,LA,7,350
E07000124,LA,8,793
E07000124,LA,9,3163
E07000124,LA,10,3339
E07000125,LA,-8,13561
E07000125,LA,1,24474
E07000125,LA,2,218
E07000125,LA,3,46
E07000125,LA,4,8990
E07000125,LA,5,320
E07000125,LA,6,13537
E07000125,LA,7,459
E07000125,LA,8,1198
E07000125,LA,9,4041
E07000125,LA,10,3257
E07000126,LA,-8,19523
E07000126,LA,1,42881
E07000126,LA,2,264
E07000126,LA,3,57
E07000126,LA,4,12950
E07000126,LA,5,582
E07000126,LA,6,19798
E07000126,LA,7,540
E07000126,LA,8,1471
E07000126,LA,9,6271
E07000126,LA,10,5917
E07000127,LA,-8,19084
E07000127,LA,1,42992
E07000127,LA,2,198
E07000127,LA,3,87
E07000127,LA,4,12240
E07000127,LA,5,407
E07000127,LA,6,23516
E07000127,LA,7,725
E07000127,LA,8,1453
E07000127,LA,9,6066
E07000127,LA,10,6051
E07000128,LA,-8,17494
E07000128,LA,1,44032
E07000128,LA,2,396
E07000128,LA,3,60
E07000128,LA,4,12146
E07000128,LA,5,506
E07000128,LA,6,19077
E07000128,LA,7,661
E07000128,LA,8,1537
E07000128,LA,9,6937
E07000128,LA,10,7454
E07000129,LA,-8,19260
E07000129,LA,1,40457
E07000129,LA,2,281
E07000129,LA,3,83
E07000129,LA,4,12478
E07000129,LA,5,480
E07000129,LA,6,17544
E07000129,LA,7,690
E07000129,LA,8,1334
E07000129,LA,9,4874
E07000129,LA,10,5034
E07000130,LA,-8,30798
E07000130,LA,1,66256
E07000130,LA,2,428
E07000130,LA,3,136
E07000130,LA,4,19106
E07000130,LA,5,810
E07000130,LA,6,37319
E07000130,LA,7,1292
E07000130,LA,8,2378
E07000130,LA,9,8689
E07000130,LA,10,8026
E07000131,LA,-8,17165
E07000131,LA,1,41395
E07000131,LA,2,266
E07000131,LA,3,53
E07000131,LA,4,10484
E07000131,LA,5,412
E07000131,LA,6,15489
E07000131,LA,7,652
E07000131,LA,8,1229
E07000131,LA,9,4611
E07000131,LA,10,4540
E07000132,LA,-8,19677
E07000132,LA,1,45326
E07000132,LA,2,274
E07000132,LA,3,64
E07000132,LA,4,14366
E07000132,LA,5,480
E07000132,LA,6,18813
E07000132,LA,7,623
E07000132,LA,8,1615
E07000132,LA,9,6104
E07000132,LA,10,5513
E07000133,LA,-8,8789
E07000133,LA,1,21412
E07000133,LA,2,104
E07000133,LA,3,35
E07000133,LA,4,6026
E07000133,LA,5,228
E07000133,LA,6,8308
E07000133,LA,7,305
E07000133,LA,8,721
E07000133,LA,9,2765
E07000133,LA,10,2678
E07000134,LA,-8,18532
E07000134,LA,1,40258
E07000134,LA,2,274
E07000134,LA,3,51
E07000134,LA,4,13877
E07000134,LA,5,562
E07000134,LA,6,18424
E07000134,LA,7,561
E07000134,LA,8,1466
E07000134,LA,9,5430
E07000134,LA,10,4820
E07000135,LA,-8,10532
E07000135,LA,1,22471
E07000135,LA,2,80
E07000135,LA,3,39
E07000135,LA,4,4678
E07000135,LA,5,196
E07000135,LA,6,10646
E07000135,LA,7,595
E07000135,LA,8,769
E07000135,LA,9,2709
E07000135,LA,10,3193
E07000136,LA,-8,12917
E07000136,LA,1,24345
E07000136,LA,2,132
E07000136,LA,3,49
E07000136,LA,4,9639
E07000136,LA,5,392
E07000136,LA,6,12676
E07000136,LA,7,804
E07000136,LA,8,1022
E07000136,LA,9,4090
E07000136,LA,10,3661
E07000137,LA,-8,20848
E07000137,LA,1,58975
E07000137,LA,2,396
E07000137,LA,3,93
E07000137,LA,4,16764
E07000137,LA,5,744
E07000137,LA,6,21581
E07000137,LA,7,991
E07000137,LA,8,2078
E07000137,LA,9,8093
E07000137,LA,10,9365
E07000138,LA,-8,16723
E07000138,LA,1,26512
E07000138,LA,2,224
E07000138,LA,3,66
E07000138,LA,4,13564
E07000138,LA,5,740
E07000138,LA,6,26683
E07000138,LA,7,796
E07000138,LA,8,1474
E07000138,LA,9,6030
E07000138,LA,10,3744
E07000139,LA,-8,20046
E07000139,LA,1,50184
E07000139,LA,2,326
E07000139,LA,3,68
E07000139,LA,4,13400
E07000139,LA,5,498
E07000139,LA,6,16935
E07000139,LA,7,589
E07000139,LA,8,1672
E07000139,LA,9,6205
E07000139,LA,10,6126
E07000140,LA,-8,16116
E07000140,LA,1,37355
E07000140,LA,2,186
E07000140,LA,3,85
E07000140,LA,4,12536
E07000140,LA,5,408
E07000140,LA,6,14983
E07000140,LA,7,852
E07000140,LA,8,1288
E07000140,LA,9,5105
E07000140,LA,10,5428
E07000141,LA,-8,25274
E07000141,LA,1,57765
E07000141,LA,2,310
E07000141,LA,3,93
E07000141,LA,4,16780
E07000141,LA,5,600
E07000141,LA,6,22901
E07000141,LA,7,760
E07000141,LA,8,2129
E07000141,LA,9,8268
E07000141,LA,10,7307
E07000142,LA,-8,16022
E07000142,LA,1,38995
E07000142,LA,2,244
E07000142,LA,3,59
E07000142,LA,4,11034
E07000142,LA,5,382
E07000142,LA,6,14650
E07000142,LA,7,538
E07000142,LA,8,1488
E07000142,LA,9,5375
E07000142,LA,10,5242
E07000143,LA,-8,23621
E07000143,LA,1,56083
E07000143,LA,2,370
E07000143,LA,3,135
E07000143,LA,4,18013
E07000143,LA,5,722
E07000143,LA,6,22127
E07000143,LA,7,965
E07000143,LA,8,1991
E07000143,LA,9,7734
E07000143,LA,10,7309
E07000144,LA,-8,21212
E07000144,LA,1,55664
E07000144,LA,2,350
E07000144,LA,3,84
E07000144,LA,4,15670
E07000144,LA,5,572
E07000144,LA,6,20153
E07000144,LA,7,689
E07000144,LA,8,1668
E07000144,LA,9,7129
E07000144,LA,10,7216
E07000145,LA,-8,17024
E07000145,LA,1,33758
E07000145,LA,2,214
E07000145,LA,3,56
E07000145,LA,4,12890
E07000145,LA,5,498
E07000145,LA,6,19824
E07000145,LA,7,765
E07000145,LA,8,1518
E07000145,LA,9,6762
E07000145,LA,10,5482
E07000146,LA,-8,25405
E07000146,LA,1,60731
E07000146,LA,2,405
E07000146,LA,3,103
E07000146,LA,4,19290
E07000146,LA,5,691
E07000146,LA,6,25059
E07000146,LA,7,1115
E07000146,LA,8,2103
E07000146,LA,9,8587
E07000146,LA,10,9072
E07000147,LA,-8,13671
E07000147,LA,1,42964
E07000147,LA,2,436
E07000147,LA,3,49
E07000147,LA,4,11726
E07000147,LA,5,487
E07000147,LA,6,15631
E07000147,LA,7,767
E07000147,LA,8,1496
E07000147,LA,9,6424
E07000147,LA,10,7218
E07000148,LA,-8,23124
E07000148,LA,1,34215
E07000148,LA,2,520
E07000148,LA,3,89
E07000148,LA,4,19640
E07000148,LA,5,1196
E07000148,LA,6,40695
E07000148,LA,7,1144
E07000148,LA,8,2408
E07000148,LA,9,9339
E07000148,LA,10,5115
E07000149,LA,-8,24400
E07000149,LA,1,58852
E07000149,LA,2,492
E07000149,LA,3,103
E07000149,LA,4,17192
E07000149,LA,5,608
E07000149,LA,6,21269
E07000149,LA,7,791
E07000149,LA,8,1825
E07000149,LA,9,7555
E07000149,LA,10,7078
E07000163,LA,-8,8567
E07000163,LA,1,24367
E07000163,LA,2,182
E07000163,LA,3,31
E07000163,LA,4,6326
E07000163,LA,5,208
E07000163,LA,6,8851
E07000163,LA,7,364
E07000163,LA,8,821
E07000163,LA,9,3259
E07000163,LA,10,3245
E07000164,LA,-8,13700
E07000164,LA,1,40485
E07000164,LA,2,198
E07000164,LA,3,27
E07000164,LA,4,9328
E07000164,LA,5,287
E07000164,LA,6,13693
E07000164,LA,7,541
E07000164,LA,8,1211
E07000164,LA,9,4740
E07000164,LA,10,5373
E07000165,LA,-8,26830
E07000165,LA,1,67271
E07000165,LA,2,418
E07000165,LA,3,81
E07000165,LA,4,16238
E07000165,LA,5,692
E07000165,LA,6,25957
E07000165,LA,7,1001
E07000165,LA,8,2152
E07000165,LA,9,9357
E07000165,LA,10,8144
E07000166,LA,-8,7912
E07000166,LA,1,21017
E07000166,LA,2,136
E07000166,LA,3,38
E07000166,LA,4,4490
E07000166,LA,5,214
E07000166,LA,6,7045
E07000166,LA,7,297
E07000166,LA,8,748
E07000166,LA,9,2562
E07000166,LA,10,2475
E07000167,LA,-8,8258
E07000167,LA,1,23515
E07000167,LA,2,138
E07000167,LA,3,39
E07000167,LA,4,6300
E07000167,LA,5,210
E07000167,LA,6,8333
E07000167,LA,7,350
E07000167,LA,8,732
E07000167,LA,9,2894
E07000167,LA,10,3192
E07000168,LA,-8,16544
E07000168,LA,1,40782
E07000168,LA,2,326
E07000168,LA,3,60
E07000168,LA,4,12596
E07000168,LA,5,551
E07000168,LA,6,19750
E07000168,LA,7,829
E07000168,LA,8,1784
E07000168,LA,9,7392
E07000168,LA,10,6653
E07000169,LA,-8,16495
E07000169,LA,1,38123
E07000169,LA,2,220
E07000169,LA,3,65
E07000169,LA,4,11502
E07000169,LA,5,382
