code,geography,sexCategory,ageCategory,value
E07000170,LA,Female,9,746
E07000170,LA,Female,10,803
E07000170,LA,Female,11,757
E07000170,LA,Female,12,771
E07000170,LA,Female,13,721
E07000170,LA,Female,14,700
E07000170,LA,Female,15,657
E07000170,LA,Female,16,660
E07000170,LA,Female,17,652
E07000170,LA,Female,18,624
E07000170,LA,Female,19,577
E07000170,LA,Female,20,528
E07000170,LA,Female,21,570
E07000170,LA,Female,22,655
E07000170,LA,Female,23,673
E07000170,LA,Female,24,747
E07000170,LA,Female,25,781
E07000170,LA,Female,26,770
E07000170,LA,Female,27,875
E07000170,LA,Female,28,842
E07000170,LA,Female,29,886
E07000170,LA,Female,30,903
E07000170,LA,Female,31,962
E07000170,LA,Female,32,890
E07000170,LA,Female,33,896
E07000170,LA,Female,34,876
E07000170,LA,Female,35,848
E07000170,LA,Female,36,841
E07000170,LA,Female,37,798
E07000170,LA,Female,38,774
E07000170,LA,Female,39,797
E07000170,LA,Female,40,845
E07000170,LA,Female,41,816
